Edad,Antiguedad_anios,Salario_mensual_COP,Horas_semanales,Distancia_trabajo_km,Satisfaccion_laboral,Balance_vida_trabajo,Anios_sin_ascenso,Trabajo_remoto,Horas_extra,Renuncia
20,2,2361348.22,30.00,17.23,1,2,1,1,0,0
21,3,1400000.00,48.47,50.67,2,1,7,0,0,1
62,16,4511207.49,40.44,42.16,1,1,10,0,0,1
36,18,4307759.54,52.38,12.96,1,4,6,0,0,0
34,7,1400000.00,33.21,60.68,4,1,8,0,0,1
38,13,3659645.05,44.63,1.84,2,3,1,1,1,0
60,29,6577514.07,32.68,11.57,5,4,1,1,0,0
35,17,5012268.36,40.45,39.20,4,3,8,0,1,0
21,3,4800200.10,48.07,5.48,1,4,0,1,0,0
48,18,4997461.96,31.15,59.66,4,1,7,1,0,0
43,11,4032696.46,38.01,1.09,1,5,9,1,0,0
40,8,7335055.41,45.80,26.40,5,1,7,1,1,0
23,5,3142868.38,45.46,57.71,2,4,10,1,1,1
32,9,2456241.24,36.25,16.16,1,4,9,0,0,1
48,8,1884898.64,51.15,3.19,2,1,8,1,1,1
61,21,4870873.05,34.33,43.42,3,5,7,1,0,0
21,2,2174863.24,51.07,50.49,1,3,6,0,0,1
40,20,4912038.66,46.17,59.98,2,4,10,1,1,1
62,30,6263598.12,45.23,7.76,5,1,2,0,1,0
20,2,1400000.00,33.55,63.38,4,3,6,1,1,0
39,21,4029253.22,34.19,33.07,1,5,5,1,0,0
43,17,3049380.07,45.95,15.56,1,3,10,0,1,1
49,16,3656729.91,30.00,39.75,3,2,0,0,0,0
63,12,4029986.54,57.20,47.28,5,5,4,0,0,0
40,11,5534310.36,34.11,47.55,4,1,9,0,0,1
42,21,6527083.22,52.38,3.70,4,2,2,0,0,0
24,6,3744684.71,34.88,61.76,1,3,5,1,0,1
22,4,1400000.00,34.96,35.50,4,5,0,1,0,1
65,9,3886009.67,55.88,60.20,4,1,4,1,0,1
60,12,4119891.09,47.51,0.79,4,4,1,1,1,0
34,16,4298271.00,56.78,19.02,5,4,2,1,1,0
34,15,5940317.90,45.93,27.78,5,3,6,0,0,1
22,4,1587624.64,43.85,41.28,4,2,3,0,0,0
57,15,3649511.77,40.91,13.78,5,3,6,1,1,0
61,24,5156120.57,46.97,23.06,4,2,3,0,0,0
31,13,4130214.19,52.60,42.60,1,3,2,1,0,1
43,1,1400000.00,42.56,28.70,2,3,0,1,1,1
32,10,2500013.99,31.46,15.07,1,2,8,0,1,1
21,3,1565441.43,33.60,39.64,1,3,9,1,1,1
41,21,6396737.80,62.17,40.98,2,2,1,0,1,1
50,29,6725724.73,51.20,23.71,1,2,0,0,0,0
20,2,1400000.00,38.99,6.51,4,4,7,0,1,0
56,22,5206793.30,34.28,36.02,3,2,7,0,1,1
47,5,2110700.39,30.21,26.45,4,1,10,0,0,1
25,7,4231651.61,43.87,27.71,2,5,10,1,1,0
36,16,2109245.15,48.01,45.98,5,5,1,0,1,0
23,5,3451108.26,40.66,13.62,3,3,6,1,1,0
22,4,3343394.37,42.62,37.28,2,3,5,0,0,1
58,29,8282328.00,34.90,2.64,2,4,6,0,0,0
65,12,2003424.99,51.86,0.52,5,1,10,1,1,1
65,11,4182535.88,42.91,11.26,2,1,5,1,0,1
64,10,4280537.37,51.89,14.84,3,4,2,1,1,1
40,22,3808551.41,35.54,48.10,3,2,4,0,1,1
60,16,5110079.53,48.76,13.22,4,4,6,0,0,0
38,20,4069922.35,55.74,44.27,5,4,2,1,1,0
44,5,2225287.47,42.40,3.08,5,1,1,0,1,1
63,9,5506048.86,49.76,53.71,5,1,2,0,1,1
43,25,5765241.58,46.49,35.09,2,1,9,1,1,1
27,9,3511454.97,37.95,21.56,3,3,0,1,0,0
26,6,3969255.43,45.31,22.04,2,4,9,1,1,1
29,2,2578996.34,37.05,50.11,3,4,3,0,1,1
33,6,2349190.28,43.22,7.80,4,4,10,0,1,0
31,13,5735250.52,35.92,54.07,5,3,4,1,1,0
32,1,2014305.31,50.38,48.03,5,4,5,0,1,1
46,27,5172892.45,43.08,50.60,2,3,1,0,0,0
62,9,3040243.40,45.43,56.66,3,5,8,1,0,1
45,24,5672415.89,48.43,33.30,4,2,8,0,0,0
60,17,4392492.69,36.35,2.95,4,2,1,0,1,0
61,10,1404582.70,37.31,0.61,3,2,4,1,0,0
19,1,2362170.94,46.75,61.91,4,4,2,0,1,1
48,12,3420753.02,43.16,54.20,1,3,10,1,0,1
38,20,4011557.12,45.10,49.22,5,2,3,1,1,0
35,10,2611875.35,30.00,51.65,5,1,3,0,0,0
38,1,1449815.51,30.00,41.70,4,5,8,0,0,0
21,3,3543450.15,33.48,59.26,3,5,0,1,1,0
65,11,4181070.46,56.88,29.46,2,4,3,1,0,1
40,1,1566744.90,47.68,51.13,3,3,5,1,1,1
63,0,1400000.00,30.00,10.36,3,4,0,0,1,1
22,4,2813903.29,48.04,8.15,3,4,2,0,1,0
34,13,5566729.78,48.11,12.10,5,3,1,0,0,0
27,9,3444199.97,47.55,43.06,1,3,3,1,1,0
60,16,2793546.36,45.20,42.01,2,5,8,0,1,1
40,22,7106357.51,48.56,15.44,2,4,10,0,1,0
56,17,2919272.64,31.29,54.26,1,2,4,0,1,1
37,11,3140978.35,33.81,48.27,1,1,0,0,1,1
58,21,4977758.86,43.13,2.15,1,3,5,1,0,0
29,11,3100058.64,52.97,38.60,2,3,5,0,0,1
55,30,6689451.69,52.15,10.58,5,1,1,0,1,0
60,8,2162809.01,51.96,55.83,4,1,6,1,1,1
48,7,4382524.86,36.86,30.53,5,3,2,1,1,0
22,4,4217595.50,44.39,18.60,2,1,3,0,0,1
42,17,3172449.39,52.97,2.67,2,3,4,0,0,0
35,15,4443574.29,41.77,26.79,3,5,6,1,0,0
36,18,2761733.60,39.87,5.43,5,3,0,0,1,1
50,29,6012692.03,40.81,34.72,4,2,2,0,0,0
64,18,6016513.10,50.78,38.33,5,3,7,1,1,0
40,22,7177497.97,39.76,37.49,4,4,4,0,0,0
46,23,4701982.07,46.28,61.92,5,2,0,1,0,0
42,24,4832996.35,52.66,17.36,2,3,5,1,0,0
36,18,5353899.93,48.61,2.48,5,5,4,1,1,0
65,19,3231680.79,38.33,59.32,2,1,4,1,0,1
61,13,3787494.02,43.71,33.79,2,3,9,1,1,1
29,11,3291354.11,42.88,47.43,2,5,1,1,0,0
29,11,2852921.40,36.57,52.52,1,3,3,0,1,1
33,15,5051275.39,47.02,28.96,4,2,1,0,0,0
65,2,2666998.92,40.82,46.89,3,2,3,1,1,1
43,1,1762515.39,36.31,45.52,2,4,1,1,1,1
54,7,3615749.76,40.39,45.62,2,3,3,0,1,1
22,4,1400000.00,40.70,36.03,3,1,0,0,1,1
46,28,8298460.71,40.40,57.91,1,4,2,0,0,0
36,18,4424192.82,44.43,25.24,1,4,0,1,1,0
45,1,1469995.61,39.25,36.84,2,5,0,0,0,0
20,2,1400000.00,35.18,53.49,5,2,7,1,0,0
62,18,5682833.27,42.05,41.52,3,3,0,1,1,0
19,1,2950002.07,54.94,53.17,1,5,10,0,0,1
19,1,2150236.60,33.58,12.86,4,5,5,0,0,0
23,5,2815423.03,49.41,8.85,2,2,0,1,1,1
38,10,4676838.23,32.55,17.27,5,1,1,1,0,0
43,13,3268235.09,51.63,13.48,4,1,3,0,1,1
61,11,3960961.98,43.80,60.44,4,1,8,0,1,1
49,20,4457768.31,53.66,51.55,1,1,1,1,1,1
30,6,1884456.68,42.19,9.68,1,2,6,1,1,1
46,28,5805965.72,50.41,52.61,2,5,9,0,0,0
35,17,3861529.24,49.25,48.64,3,4,10,0,1,1
53,21,3647403.80,32.40,9.23,4,5,0,0,1,0
30,12,3905355.61,51.68,48.23,2,3,7,1,0,1
39,9,3432203.17,46.52,50.39,4,4,4,0,0,0
37,17,5694284.48,44.44,41.64,5,5,5,0,1,0
49,3,3200747.25,47.78,29.15,5,4,0,1,1,0
21,3,2086090.68,54.18,48.76,3,1,4,1,1,1
21,3,1548442.14,41.28,15.70,5,4,7,1,0,0
27,6,4387630.73,32.32,7.98,4,2,2,1,1,0
51,14,2674273.19,46.02,17.41,2,5,7,0,1,1
64,12,3566837.76,35.06,20.98,3,3,10,1,1,1
43,1,2455461.37,49.25,45.24,5,2,10,0,0,1
65,4,2055889.72,50.19,21.15,1,4,2,1,0,1
42,21,5738086.39,48.87,4.84,3,2,1,0,1,0
52,11,2513663.09,50.38,61.21,5,1,2,1,1,0
53,1,2429871.21,49.35,14.04,3,5,6,0,1,1
36,18,5603663.76,35.58,0.87,3,3,2,1,1,0
43,17,2408047.76,42.01,49.99,5,5,7,1,1,0
28,6,3219695.04,32.84,10.53,3,1,7,0,1,1
44,3,2808768.37,46.06,53.65,4,2,2,0,1,1
36,16,2099241.92,46.58,62.56,1,3,4,1,1,1
33,13,3551100.74,32.18,50.68,1,1,5,0,1,1
37,15,5685328.51,51.18,12.06,2,2,9,1,0,1
50,2,2230713.92,34.23,52.82,1,1,5,1,0,1
24,6,3639690.15,43.77,2.27,5,2,5,0,0,0
56,30,5519343.73,40.11,27.08,2,3,2,1,0,0
23,5,2072336.96,50.90,20.89,1,2,1,1,1,1
63,25,5487262.24,45.06,32.96,3,5,6,1,1,0
36,3,3409006.39,34.17,27.08,5,5,10,1,0,1
35,17,3807085.88,39.93,4.17,3,3,1,0,1,0
53,13,4072716.21,45.38,38.81,4,5,8,1,0,0
50,18,3566280.30,46.36,45.95,4,3,9,0,1,1
46,5,3966433.08,56.95,27.42,3,4,2,0,0,1
28,10,3805207.12,44.04,40.05,3,3,6,1,1,0
42,24,6821661.78,31.35,44.56,2,1,5,0,0,0
29,0,3245517.93,50.78,14.18,5,5,5,1,0,0
56,9,1400000.00,39.78,1.22,3,3,0,0,1,0
59,16,5052905.21,48.56,33.90,5,2,6,0,1,1
54,21,4707069.38,45.87,1.61,4,3,2,0,0,1
42,4,3297271.35,45.53,37.86,2,2,2,1,1,1
36,0,1400000.00,44.47,3.91,2,3,6,0,1,1
32,2,2369557.63,50.96,6.21,4,5,5,0,0,0
34,7,2964026.13,41.84,7.63,4,4,7,1,1,0
56,9,4604924.41,36.88,6.10,4,3,9,0,0,0
19,1,2508311.82,41.51,44.31,1,5,0,1,1,1
25,7,3187736.00,54.31,34.09,3,3,3,1,0,0
52,20,5040377.72,47.73,62.14,3,4,6,0,0,1
31,0,1967945.70,36.57,52.92,5,2,7,0,0,1
53,9,2404512.31,39.82,11.98,2,3,1,0,1,1
32,14,3241217.62,47.08,48.36,3,2,6,0,1,1
51,16,4601956.93,36.32,5.53,3,5,5,1,0,1
33,5,1400000.00,36.75,37.35,2,1,9,0,0,1
52,1,1400000.00,42.16,10.52,3,2,2,1,1,1
57,0,1612148.42,30.00,56.15,2,5,6,1,1,1
32,14,3602378.94,43.95,6.29,1,3,0,0,1,0
61,11,3036443.24,38.11,11.64,3,4,6,0,0,0
58,24,3580504.07,34.80,58.80,4,5,6,1,0,0
65,3,3140694.33,48.66,30.20,2,3,3,1,0,1
47,11,4007967.51,48.69,13.88,3,4,5,1,1,0
43,12,4256798.59,47.09,4.19,4,2,0,1,0,0
45,8,5059731.66,46.47,55.44,2,4,7,1,0,1
36,16,3319521.60,43.35,36.90,3,4,8,1,1,0
30,12,3425116.18,30.00,6.80,1,3,1,0,1,0
33,12,1768313.30,49.68,64.89,1,5,0,1,0,1
21,3,3393127.80,45.15,0.52,4,3,6,0,0,0
48,16,5266635.51,47.37,39.74,3,1,5,1,1,1
61,11,1578837.86,39.06,0.95,3,2,8,0,0,1
48,7,3063428.95,45.12,41.94,4,3,8,1,1,1
53,29,6288357.31,39.48,60.05,5,5,0,1,1,0
28,10,3588865.41,30.00,18.65,2,2,1,1,0,0
37,19,4299301.85,45.77,14.46,1,2,10,1,1,1
40,22,4110359.59,41.62,61.92,1,3,2,1,0,0
44,26,5668670.46,35.11,39.84,2,2,1,1,0,0
65,13,3815748.12,44.25,62.86,4,2,7,1,0,1
25,7,6194845.61,44.64,11.17,4,5,1,0,0,0
29,8,2769339.43,43.49,55.94,4,5,5,1,1,0
23,5,6059344.33,37.09,4.01,4,1,1,1,0,0
36,18,4028741.81,52.51,10.61,2,3,9,0,0,1
31,12,3127736.90,43.99,9.16,1,3,9,0,0,1
56,20,4479721.75,39.59,24.95,5,2,10,0,1,0
50,15,2976478.74,48.15,27.69,4,5,10,1,1,0
25,7,2998372.55,44.42,61.93,1,5,2,1,1,1
22,4,1400000.00,38.43,6.68,1,3,5,1,1,1
34,16,4773563.79,31.35,38.22,2,1,5,1,1,1
53,8,2988936.21,33.70,23.49,1,5,8,1,1,1
36,5,3302609.28,30.00,58.91,4,4,5,1,0,0
23,5,2204897.33,43.37,2.40,5,5,0,1,0,0
22,4,2110851.21,36.57,46.37,4,5,7,0,1,0
57,18,4901290.83,42.58,60.94,2,3,8,1,1,1
46,15,5114865.93,60.56,49.06,4,2,6,1,0,1
37,10,3117373.53,40.68,38.48,4,3,8,0,1,1
28,10,1788738.47,35.71,4.23,1,4,3,0,1,1
45,12,5789823.54,54.40,64.57,4,3,2,0,0,1
30,7,3419014.38,44.48,63.29,2,2,4,1,0,1
45,3,1400000.00,32.90,2.01,1,3,10,0,1,1
45,23,5408325.10,55.91,28.70,5,3,10,0,1,0
43,18,3577885.74,52.10,40.21,4,3,7,1,0,0
63,19,4743600.83,36.94,5.74,2,1,0,1,0,0
44,2,1400000.00,46.50,56.38,4,2,10,1,0,1
27,9,2112107.83,42.48,56.73,1,3,9,1,1,1
23,5,2366865.92,35.25,30.57,2,4,0,0,0,0
19,1,2107383.04,35.41,41.51,3,2,4,0,1,1
31,13,3314209.60,31.02,29.98,2,1,0,0,1,1
46,8,2897430.66,54.21,1.93,5,5,7,0,0,0
46,10,2478444.06,48.81,25.51,2,4,8,0,0,0
23,0,1400000.00,38.76,47.17,1,5,5,1,0,0
23,2,1400000.00,39.52,23.61,5,5,7,1,0,0
49,8,3573704.01,51.68,56.13,5,5,7,0,1,1
61,21,5207756.30,42.21,56.28,1,2,9,1,0,1
28,2,1708480.44,32.67,37.65,1,1,3,1,1,1
48,18,4901306.37,42.37,64.26,4,1,3,1,1,1
58,0,3310612.01,40.68,36.64,5,5,4,1,0,0
33,15,3183460.33,35.88,3.46,4,4,4,0,0,0
42,21,4813999.71,30.48,16.72,4,4,10,0,0,0
40,2,2632822.04,55.53,46.60,2,2,2,0,0,1
63,24,5503220.15,52.17,61.95,3,1,0,0,0,1
23,5,1400000.00,47.59,21.84,1,2,5,1,1,1
46,17,2246171.89,46.94,39.20,4,4,10,1,1,1
23,5,1400000.00,46.21,30.50,3,5,10,0,1,1
27,5,4640183.49,30.00,54.63,1,5,8,0,0,0
53,6,4149089.58,44.73,44.44,5,1,0,1,1,1
56,23,4205023.08,47.95,20.89,1,3,2,0,1,1
35,8,1944573.11,49.47,21.57,2,2,6,1,1,1
20,2,3457244.84,38.81,32.96,3,2,8,0,1,1
32,11,4437459.19,41.92,61.21,2,4,3,0,0,0
50,1,3125987.34,57.04,43.89,4,1,0,1,0,1
30,12,1400000.00,34.00,50.80,1,1,3,1,1,0
56,13,3725747.17,39.46,12.50,1,5,7,0,0,0
50,7,4439139.59,44.34,49.40,2,3,4,1,1,1
29,11,3922599.79,38.19,21.23,1,4,10,1,1,1
44,26,5214263.24,50.26,33.83,5,5,2,0,1,0
63,6,4764028.45,42.25,16.27,1,1,9,1,1,1
50,21,4545371.48,38.94,53.13,3,1,1,0,0,1
37,4,2450173.44,53.16,18.55,3,2,3,1,0,1
58,20,4856750.63,43.59,34.74,5,1,2,1,1,0
59,15,4095097.06,45.03,46.28,3,4,8,1,1,1
64,26,5842874.75,43.09,24.26,2,4,9,0,0,0
29,11,3367896.30,52.76,25.55,5,5,8,1,1,0
25,7,2334542.53,36.06,64.63,3,4,10,1,0,0
37,4,1400000.00,48.60,44.57,2,5,9,1,1,1
48,8,2087040.31,45.25,40.90,4,3,8,0,1,1
32,10,3676556.77,36.91,15.73,1,4,3,0,0,0
64,1,3164577.65,46.74,43.01,5,4,10,0,0,1
28,7,2808273.75,35.36,46.59,4,3,4,0,0,0
64,24,4969526.26,47.22,58.79,3,1,2,0,1,1
46,0,3209819.52,32.10,10.78,3,2,10,0,1,1
19,1,1890682.78,43.85,15.32,2,5,9,1,1,0
42,20,5577342.89,49.27,32.75,4,5,7,1,1,0
53,9,4863329.54,30.00,23.77,3,3,5,1,1,0
44,3,1947675.36,43.78,57.86,5,1,1,0,0,1
48,5,2381141.17,35.27,56.39,3,5,6,1,0,1
51,21,4212365.50,52.56,22.27,2,5,6,1,1,0
22,4,4831221.52,43.00,30.92,3,5,2,0,0,0
25,7,2651981.51,42.69,2.56,3,1,4,1,0,0
23,4,3886790.96,40.96,51.62,1,5,6,0,0,1
30,12,3842949.52,33.61,59.91,1,2,10,0,1,1
31,13,1642403.23,37.48,12.55,4,5,10,0,1,0
51,23,4634094.20,35.81,58.16,5,2,6,1,0,0
38,1,1400000.00,41.10,0.88,3,1,5,0,1,1
44,5,1400000.00,43.26,61.06,5,1,10,0,1,1
58,15,3714064.25,38.74,17.16,5,1,5,1,0,0
20,2,1941967.57,33.83,45.59,5,5,8,1,0,0
41,7,2412839.54,46.78,20.03,2,5,0,1,1,0
50,7,3122779.31,51.22,4.56,2,3,7,0,0,1
46,3,3568458.95,40.82,18.13,1,3,4,0,1,0
65,30,4950909.68,54.22,17.59,3,3,1,1,0,0
45,4,2134437.82,47.58,36.33,1,1,3,0,1,1
29,11,2530032.90,37.37,15.80,4,4,3,0,1,0
60,18,4754692.79,36.22,57.15,2,2,3,0,1,1
41,17,3424270.71,42.38,12.44,1,2,6,1,0,1
50,25,6437821.88,30.00,41.21,3,1,6,0,1,1
20,0,1400000.00,40.53,62.68,1,4,2,1,0,1
54,1,1568059.66,42.54,53.89,5,2,6,1,0,1
44,22,7399415.55,36.82,57.03,1,4,3,1,0,0
41,7,3913246.74,40.53,35.79,2,1,0,1,0,1
26,8,3360190.48,34.97,61.03,2,3,4,1,1,1
35,9,3636764.10,48.03,8.61,5,5,7,0,1,0
29,0,2129936.54,49.02,45.55,2,1,1,0,1,1
44,13,3355512.21,47.25,33.95,3,4,10,1,0,1
20,2,3291124.62,41.16,24.16,2,4,7,0,1,1
42,24,6705890.28,41.51,42.84,4,1,4,0,1,0
49,11,2530588.73,52.34,3.48,2,5,5,0,1,1
62,18,2995591.77,51.28,53.80,2,5,10,0,1,0
56,3,1941482.14,51.97,32.16,3,4,1,0,0,1
53,25,5900246.69,48.13,27.17,2,3,3,0,0,0
55,1,1400000.00,40.48,29.39,3,1,9,0,1,1
50,24,6006758.80,35.16,1.35,3,1,3,1,1,0
41,23,7025066.86,36.73,60.86,1,1,6,1,0,1
26,0,1400000.00,47.53,36.74,5,5,2,1,0,0
45,1,3183624.88,42.71,32.88,5,2,1,0,0,0
20,2,2322002.45,38.03,28.93,5,1,2,0,0,0
34,16,3408836.71,44.48,16.35,5,5,7,1,1,1
58,27,5964282.82,52.39,60.55,2,4,6,0,0,1
24,6,2783123.15,43.29,34.12,1,1,6,0,0,1
26,8,3401455.70,49.38,19.96,4,1,5,0,0,1
25,7,2527689.24,42.50,47.08,1,2,5,0,1,1
56,1,2610251.58,50.92,25.97,1,5,1,1,1,1
43,15,3760366.58,41.22,53.44,4,2,5,0,1,1
54,12,2245853.89,53.93,51.44,1,3,9,1,1,1
51,17,5225290.48,41.63,8.26,2,2,7,0,0,0
22,4,1400000.00,55.51,50.26,2,5,0,0,0,1
63,3,1400000.00,33.94,27.18,3,2,6,1,0,1
22,4,4044366.96,34.86,35.72,4,5,5,0,0,0
65,9,1957637.70,49.31,37.25,5,2,0,0,0,1
52,17,4185386.01,49.96,52.06,4,4,7,0,0,0
39,21,3932544.44,37.51,41.22,1,5,9,0,0,0
41,7,3674381.75,52.98,32.15,4,4,3,0,1,1
51,24,4489286.43,52.00,26.14,5,2,2,1,1,0
31,13,3572830.13,30.00,10.87,3,4,6,0,0,0
37,15,2868370.02,36.04,39.39,1,1,4,0,1,1
47,19,5383856.64,40.89,19.21,1,4,9,1,1,1
28,10,3056195.32,44.56,6.10,1,3,8,0,0,0
47,8,2646939.95,40.36,12.30,4,5,5,0,1,0
62,8,2915598.43,47.47,33.82,4,2,9,1,0,1
33,15,6451281.32,35.55,37.30,4,2,4,0,0,0
53,28,6180069.00,42.65,35.14,4,5,5,0,1,0
44,4,3706567.88,41.41,38.62,2,4,1,0,0,1
61,26,4593861.88,30.00,19.27,4,4,2,1,0,1
63,21,2508269.34,42.78,18.57,5,5,4,0,0,0
44,9,3036472.02,45.98,54.58,3,1,9,1,0,1
28,8,2538913.92,40.08,3.45,1,5,4,1,1,1
36,18,2450566.72,47.17,27.96,5,4,3,1,1,0
41,13,3696798.17,52.93,0.78,3,3,2,0,0,0
45,27,5034745.44,47.37,21.94,5,1,10,1,0,0
45,12,2204117.35,53.72,11.06,5,2,6,1,1,1
27,9,3375307.69,40.71,8.41,2,4,1,1,1,0
20,2,2046500.11,33.72,12.94,3,1,6,1,1,1
43,4,2588524.24,32.34,61.99,4,4,9,1,0,0
22,4,2336404.06,48.37,8.79,2,3,6,0,0,1
58,8,2032010.40,38.38,31.71,4,4,8,1,1,1
23,5,1400000.00,34.62,50.44,5,5,5,0,1,0
41,23,6780149.68,41.95,30.12,4,3,9,1,1,1
41,23,5740928.40,32.52,39.85,1,1,5,0,0,1
20,2,2527848.87,49.58,39.24,2,4,9,1,1,0
33,15,3197630.73,34.93,59.45,1,4,4,1,1,1
52,6,1400000.00,53.01,33.34,5,2,10,0,0,1
31,13,4025804.96,43.25,57.16,4,3,8,1,1,0
42,24,6470241.77,42.01,36.73,4,5,2,1,1,0
62,21,4389521.24,37.38,21.37,5,1,1,0,1,0
50,14,2369551.74,45.15,53.81,4,1,9,1,0,1
19,1,1411669.44,49.53,4.01,1,1,4,1,0,1
47,21,4911607.33,34.48,14.62,4,5,0,1,0,0
44,9,2328390.79,43.33,2.35,5,5,6,1,1,1
25,7,3486695.74,30.00,28.37,3,4,5,1,1,0
53,0,1400000.00,40.66,62.79,5,4,10,0,0,1
39,16,4163923.42,40.74,13.13,3,3,1,1,0,0
20,2,4909608.04,41.10,16.18,2,3,3,1,0,0
27,9,4027648.76,48.63,20.30,1,2,6,0,1,1
34,0,2467383.27,43.45,52.32,3,4,8,0,1,1
56,22,3881108.45,45.42,10.95,5,2,7,1,0,0
34,14,2074241.82,51.19,62.91,3,1,7,0,1,1
58,18,3839205.75,32.63,29.71,5,4,5,1,0,0
29,8,4283001.08,52.83,33.00,3,1,6,0,0,1
33,15,3412742.80,54.24,23.30,5,4,2,0,1,0
63,3,2205157.92,51.16,63.04,5,5,1,0,0,1
50,29,6911856.67,41.45,4.51,2,3,10,0,1,0
20,2,2781777.43,35.93,56.31,1,4,2,0,0,1
56,2,1759968.11,43.63,21.52,5,1,8,0,0,1
63,27,5929979.70,48.53,53.60,2,4,4,1,0,0
51,14,4759456.50,32.07,37.99,5,5,4,1,1,0
35,2,2670716.99,33.17,31.06,4,1,1,0,1,1
59,2,2442495.41,41.61,14.13,4,4,0,1,0,0
30,2,1869629.18,31.19,54.78,3,5,3,1,1,0
56,19,6080938.20,36.83,16.61,5,4,7,0,0,1
50,30,6009972.50,50.76,43.91,4,4,4,0,1,0
60,27,7060905.08,47.09,14.14,4,2,8,0,1,0
38,18,4682742.37,46.84,11.51,5,4,9,1,0,0
59,23,3978604.23,54.97,13.70,2,3,10,1,1,1
35,17,5820768.01,54.86,7.48,4,2,4,1,0,0
58,23,4880793.73,49.57,58.77,4,3,7,1,0,0
40,22,3668960.93,37.59,6.75,2,1,8,0,0,0
59,29,5156960.09,44.97,34.17,1,3,9,0,0,1
29,11,4071195.32,41.28,30.14,2,5,5,1,1,0
52,2,2543493.29,38.97,43.51,3,5,6,1,1,1
25,7,3015038.54,41.22,49.04,4,4,6,0,1,0
22,4,1400000.00,53.02,27.49,1,2,5,0,1,1
47,1,1400000.00,31.40,40.47,5,1,8,1,0,1
37,10,1805747.38,38.51,63.76,5,4,0,0,1,0
61,18,4223620.93,47.85,27.83,5,2,8,1,1,1
57,11,3100792.99,43.91,11.75,1,1,3,1,1,1
62,11,4968604.55,43.91,57.48,4,5,5,0,0,0
27,1,2971847.36,38.35,34.39,5,5,9,1,0,0
43,25,6810918.54,34.62,41.90,4,5,3,1,0,0
37,11,2190891.78,43.23,20.71,2,4,0,1,1,0
59,4,2634406.90,40.76,22.83,2,3,1,1,1,1
23,5,3358643.45,45.65,53.74,1,3,8,0,0,1
46,23,5112727.00,48.50,50.34,1,1,7,0,1,1
62,8,3750923.33,44.08,44.82,2,2,9,0,1,1
20,2,1504380.14,45.65,13.18,2,2,3,1,0,1
58,25,3888312.27,46.59,34.61,4,1,10,0,1,1
47,17,6495918.55,59.62,36.15,5,1,2,0,1,1
58,23,4317979.80,45.29,61.44,3,2,1,1,0,1
41,13,4351588.45,48.65,62.71,4,2,7,1,1,1
57,3,3237978.50,57.56,50.29,1,4,4,1,1,1
29,11,4132138.51,43.75,34.06,3,3,4,1,0,0
47,1,4772375.97,38.08,9.27,3,1,3,1,1,1
42,23,3851881.56,40.01,22.43,2,5,9,1,0,0
55,29,7358339.68,46.30,56.28,3,4,10,1,1,0
31,13,3059946.26,39.39,51.81,4,1,1,1,1,0
21,3,2058077.23,45.56,37.46,2,1,10,0,1,1
34,2,1400000.00,41.31,26.17,1,2,2,1,0,1
28,10,2639469.92,52.34,42.98,2,4,7,1,1,1
27,5,1565721.00,48.61,20.68,5,3,0,0,1,0
30,12,4679529.66,50.59,56.33,1,1,10,1,0,1
43,22,5286439.38,45.92,62.65,3,5,3,1,0,1
27,9,3342738.73,46.84,64.94,3,1,0,0,0,1
30,12,3600727.37,47.06,9.69,1,3,2,1,1,1
30,1,1400000.00,34.91,6.47,5,2,7,1,0,0
41,23,5228656.93,48.38,40.31,1,2,1,1,0,1
38,9,4377705.98,53.45,47.96,4,4,4,1,1,0
33,15,5059882.88,45.54,43.34,1,3,0,0,0,1
31,13,1750133.31,39.40,35.61,3,1,4,0,0,1
24,0,1411495.01,50.62,46.79,3,1,10,0,0,0
51,13,2579872.54,39.55,50.48,2,4,2,1,1,1
29,11,3731753.15,43.63,52.59,1,4,5,1,0,1
36,17,4956990.34,47.55,57.17,1,4,2,1,1,1
59,9,2165570.18,42.54,46.76,4,4,2,0,0,0
56,16,5879793.18,36.38,1.73,3,2,8,0,0,0
42,20,6194862.65,50.76,24.42,5,1,4,1,0,1
19,1,1818845.25,54.09,12.09,4,3,0,0,0,0
29,11,4462228.69,55.39,16.03,1,1,9,0,1,1
38,16,2577060.28,44.80,34.78,1,5,3,0,1,1
34,16,3549476.93,30.00,26.96,1,4,8,1,1,1
47,12,5157564.07,49.51,23.87,2,4,3,1,1,1
39,21,3530727.66,47.91,41.22,2,1,10,0,0,1
27,9,4775753.78,35.00,52.06,5,5,8,0,1,0
59,7,2535010.03,53.83,53.76,4,1,8,0,1,1
23,5,1420930.38,61.98,53.64,5,5,2,1,1,0
53,3,1959305.98,42.13,39.67,5,2,1,1,1,1
32,14,4638202.31,39.23,29.93,2,3,1,1,1,0
59,30,7112984.85,50.38,1.81,3,4,8,1,1,0
36,18,5192413.67,42.31,24.11,1,4,2,0,0,0
33,10,6200780.16,39.74,12.88,4,4,5,1,0,0
40,14,1789458.75,43.26,63.06,5,2,8,0,1,1
58,8,3659273.54,45.13,11.01,5,1,5,1,1,1
33,3,1400000.00,44.94,62.18,2,3,0,0,1,1
47,27,4729023.06,36.56,57.67,2,2,2,1,1,1
56,20,6296768.94,36.35,18.65,4,3,3,1,0,0
41,19,6488308.57,46.34,33.62,1,1,10,1,0,1
34,12,5585243.45,50.92,63.89,4,3,5,0,0,0
