,loan_status,annual_inc,verification_status,emp_length,home_ownership,int_rate,loan_amnt,purpose,term,grade
14280,Fully Paid,75000.0,Source Verified,5 years,RENT,11.99,10000.0,major_purchase, 36 months,B
14281,Fully Paid,108000.0,Source Verified,< 1 year,MORTGAGE,11.49,26000.0,home_improvement, 60 months,B
14282,Fully Paid,78000.0,Source Verified,4 years,MORTGAGE,12.99,6000.0,credit_card, 36 months,C
14283,Fully Paid,57000.0,Verified,3 years,RENT,16.89,20000.0,debt_consolidation, 36 months,D
14284,Charged Off,60000.0,Source Verified,< 1 year,RENT,20.99,6800.0,small_business, 60 months,F
14285,Fully Paid,51000.0,Source Verified,2 years,MORTGAGE,7.49,2400.0,major_purchase, 36 months,A
14286,Fully Paid,21000.0,Not Verified,3 years,RENT,10.59,3000.0,major_purchase, 36 months,B
14287,Fully Paid,59000.0,Source Verified,10+ years,MORTGAGE,8.49,9000.0,debt_consolidation, 36 months,A
14288,Fully Paid,60000.0,Not Verified,10+ years,RENT,13.99,5000.0,vacation, 60 months,C
14289,Fully Paid,56000.0,Not Verified,2 years,RENT,16.89,2000.0,medical, 36 months,D
14290,Charged Off,122708.0,Source Verified,10+ years,MORTGAGE,12.99,8475.0,debt_consolidation, 36 months,C
14291,Charged Off,37000.0,Not Verified,10+ years,MORTGAGE,10.59,6400.0,debt_consolidation, 60 months,B
14292,Fully Paid,26000.0,Source Verified,6 years,RENT,11.99,5000.0,other, 36 months,B
14293,Fully Paid,105000.0,Verified,5 years,MORTGAGE,5.99,12100.0,credit_card, 36 months,A
14294,Fully Paid,96772.0,Verified,4 years,RENT,14.79,15850.0,major_purchase, 60 months,C
14295,Fully Paid,75000.0,Source Verified,8 years,RENT,13.06,10500.0,major_purchase, 60 months,C
14296,Fully Paid,80000.0,Verified,10+ years,MORTGAGE,14.91,25000.0,debt_consolidation, 60 months,D
14297,Fully Paid,60000.0,Not Verified,3 years,MORTGAGE,5.99,3000.0,debt_consolidation, 36 months,A
14298,Fully Paid,100000.0,Verified,4 years,MORTGAGE,17.49,35000.0,home_improvement, 60 months,D
14299,Fully Paid,87000.0,Source Verified,9 years,MORTGAGE,8.49,11200.0,debt_consolidation, 36 months,A
14300,Fully Paid,48000.0,Source Verified,10+ years,MORTGAGE,19.69,3000.0,home_improvement, 60 months,E
14301,Fully Paid,58000.0,Verified,10+ years,MORTGAGE,16.89,24600.0,debt_consolidation, 60 months,D
14302,Fully Paid,95000.0,Verified,2 years,MORTGAGE,17.49,22800.0,debt_consolidation, 60 months,D
14303,Fully Paid,120000.0,Verified,3 years,MORTGAGE,7.49,22000.0,debt_consolidation, 36 months,A
14304,Fully Paid,43000.0,Not Verified,7 years,RENT,10.99,15000.0,debt_consolidation, 36 months,B
14305,Fully Paid,65004.0,Verified,8 years,RENT,10.59,5000.0,debt_consolidation, 36 months,B
14306,Charged Off,32000.0,Not Verified,< 1 year,RENT,7.49,6400.0,debt_consolidation, 36 months,A
14307,Fully Paid,56880.0,Verified,7 years,RENT,10.59,5600.0,debt_consolidation, 36 months,B
14308,Fully Paid,50000.0,Source Verified,3 years,RENT,9.99,10000.0,vacation, 36 months,B
14309,Charged Off,70000.0,Verified,10+ years,MORTGAGE,21.74,8000.0,home_improvement, 60 months,F
14310,Fully Paid,85000.0,Not Verified,5 years,RENT,8.49,14400.0,major_purchase, 36 months,A
14311,Fully Paid,138000.0,Verified,< 1 year,RENT,7.49,11000.0,debt_consolidation, 36 months,A
14312,Charged Off,65000.0,Verified,9 years,MORTGAGE,13.49,25975.0,home_improvement, 60 months,C
14313,Fully Paid,41500.0,Not Verified,6 years,MORTGAGE,14.79,5000.0,major_purchase, 60 months,C
14314,Fully Paid,10020.0,Source Verified,< 1 year,RENT,18.79,4125.0,major_purchase, 60 months,E
14315,Fully Paid,30996.0,Not Verified,10+ years,RENT,14.79,4200.0,other, 36 months,C
14316,Fully Paid,57200.0,Not Verified,1 year,MORTGAGE,7.49,2400.0,major_purchase, 36 months,A
14317,Fully Paid,83000.0,Source Verified,10+ years,MORTGAGE,5.99,7500.0,home_improvement, 36 months,A
14318,Fully Paid,36000.0,Verified,1 year,RENT,13.49,7000.0,major_purchase, 60 months,C
14319,Fully Paid,58608.0,Not Verified,10+ years,MORTGAGE,12.99,7500.0,other, 60 months,C
14320,Fully Paid,88992.0,Source Verified,10+ years,MORTGAGE,11.99,3000.0,car, 60 months,B
14321,Fully Paid,32000.0,Verified,< 1 year,RENT,13.49,2600.0,debt_consolidation, 36 months,C
14322,Fully Paid,40000.0,Not Verified,10+ years,MORTGAGE,5.42,3200.0,home_improvement, 36 months,A
14323,Fully Paid,56000.0,Source Verified,10+ years,RENT,15.23,4000.0,major_purchase, 36 months,C
14324,Fully Paid,65000.0,Verified,10+ years,OWN,11.99,10000.0,debt_consolidation, 36 months,B
14325,Fully Paid,76000.0,Source Verified,< 1 year,MORTGAGE,10.99,15000.0,debt_consolidation, 36 months,B
14326,Fully Paid,93000.0,Not Verified,1 year,RENT,7.49,8000.0,debt_consolidation, 36 months,A
14327,Fully Paid,124000.0,Source Verified,10+ years,OWN,10.99,2000.0,home_improvement, 36 months,B
14328,Fully Paid,43600.0,Not Verified,4 years,MORTGAGE,7.49,7000.0,debt_consolidation, 36 months,A
14329,Fully Paid,49992.0,Not Verified,3 years,RENT,14.79,15000.0,debt_consolidation, 60 months,C
14330,Charged Off,40000.0,Verified,4 years,MORTGAGE,5.99,7500.0,credit_card, 36 months,A
14331,Fully Paid,68000.0,Not Verified,4 years,RENT,11.49,11000.0,debt_consolidation, 36 months,B
14332,Charged Off,30000.0,Source Verified,2 years,RENT,7.49,3000.0,moving, 36 months,A
14333,Fully Paid,51996.0,Verified,7 years,OWN,11.49,8500.0,debt_consolidation, 36 months,B
14334,Charged Off,39800.0,Verified,10+ years,RENT,18.79,11400.0,small_business, 60 months,E
14335,Fully Paid,42000.0,Not Verified,1 year,RENT,5.99,8000.0,credit_card, 36 months,A
14336,Fully Paid,75000.0,Not Verified,6 years,MORTGAGE,10.99,18000.0,credit_card, 60 months,B
14337,Fully Paid,35000.0,Not Verified,5 years,RENT,13.99,12000.0,credit_card, 60 months,C
14338,Fully Paid,100800.0,Verified,4 years,MORTGAGE,14.79,20000.0,debt_consolidation, 60 months,C
14339,Fully Paid,45840.0,Verified,5 years,RENT,10.99,4600.0,debt_consolidation, 36 months,B
14340,Fully Paid,42000.0,Not Verified,4 years,RENT,12.99,6000.0,other, 60 months,C
14341,Fully Paid,54000.0,Source Verified,< 1 year,RENT,19.29,15000.0,debt_consolidation, 60 months,E
14342,Fully Paid,156000.0,Source Verified,2 years,MORTGAGE,10.99,20000.0,moving, 60 months,B
14343,Fully Paid,43200.0,Verified,10+ years,MORTGAGE,10.59,11000.0,debt_consolidation, 36 months,B
14344,Fully Paid,73000.0,Verified,3 years,MORTGAGE,11.99,17000.0,credit_card, 36 months,B
14345,Charged Off,54000.0,Source Verified,5 years,MORTGAGE,16.89,15000.0,debt_consolidation, 60 months,D
14346,Fully Paid,38004.0,Source Verified,< 1 year,RENT,11.49,4100.0,debt_consolidation, 36 months,B
14347,Fully Paid,146990.04,Verified,< 1 year,MORTGAGE,10.99,28000.0,debt_consolidation, 36 months,B
14348,Fully Paid,30000.0,Source Verified,1 year,MORTGAGE,16.89,6900.0,vacation, 60 months,D
14349,Charged Off,35000.0,Not Verified,10+ years,RENT,8.49,11000.0,debt_consolidation, 36 months,A
14350,Fully Paid,95100.0,Verified,2 years,RENT,17.99,20000.0,small_business, 60 months,E
14351,Fully Paid,65000.0,Not Verified,< 1 year,MORTGAGE,5.42,4000.0,car, 36 months,A
14352,Fully Paid,119228.12,Source Verified,10+ years,MORTGAGE,18.39,22000.0,debt_consolidation, 60 months,E
14353,Fully Paid,57600.0,Source Verified,5 years,MORTGAGE,10.99,14000.0,debt_consolidation, 60 months,B
14354,Fully Paid,42000.0,Source Verified,9 years,MORTGAGE,5.42,11000.0,debt_consolidation, 36 months,A
14355,Fully Paid,38004.0,Not Verified,3 years,OWN,19.69,5000.0,other, 60 months,E
14356,Charged Off,70000.0,Not Verified,10+ years,MORTGAGE,16.49,8000.0,home_improvement, 60 months,D
14357,Fully Paid,70000.0,Not Verified,10+ years,RENT,13.49,4000.0,debt_consolidation, 36 months,C
14358,Charged Off,45000.0,Source Verified,4 years,RENT,13.99,8000.0,credit_card, 36 months,C
14359,Fully Paid,91000.0,Source Verified,10+ years,MORTGAGE,13.99,12000.0,home_improvement, 60 months,C
14360,Fully Paid,57000.0,Verified,5 years,MORTGAGE,11.49,11000.0,debt_consolidation, 60 months,B
14361,Fully Paid,58000.0,Verified,10+ years,MORTGAGE,12.99,5650.0,debt_consolidation, 60 months,C
14362,Fully Paid,69000.0,Source Verified,10+ years,MORTGAGE,18.39,10000.0,other, 60 months,E
14363,Charged Off,48000.0,Not Verified,10+ years,MORTGAGE,17.99,16000.0,debt_consolidation, 60 months,E
14364,Fully Paid,83000.0,Source Verified,10+ years,MORTGAGE,9.99,13200.0,debt_consolidation, 60 months,B
14365,Fully Paid,67000.0,Verified,2 years,RENT,10.99,25000.0,debt_consolidation, 36 months,B
14366,Fully Paid,46000.0,Not Verified,4 years,RENT,7.49,11000.0,debt_consolidation, 36 months,A
14367,Fully Paid,69996.0,Not Verified,3 years,MORTGAGE,16.89,11200.0,home_improvement, 60 months,D
14368,Fully Paid,87600.0,Not Verified,10+ years,OWN,13.49,5600.0,car, 60 months,C
14369,Fully Paid,60000.0,Not Verified,2 years,MORTGAGE,9.99,12000.0,credit_card, 36 months,B
14370,Fully Paid,60000.0,Not Verified,2 years,RENT,8.49,5000.0,major_purchase, 36 months,A
14371,Fully Paid,60000.0,Not Verified,4 years,RENT,8.49,15000.0,debt_consolidation, 36 months,A
14372,Charged Off,137170.0,Verified,2 years,MORTGAGE,19.69,30000.0,debt_consolidation, 60 months,E
14373,Fully Paid,68000.0,Source Verified,2 years,MORTGAGE,12.99,5000.0,medical, 36 months,C
14374,Fully Paid,35000.0,Source Verified,5 years,MORTGAGE,11.99,10000.0,debt_consolidation, 36 months,B
14375,Fully Paid,80000.0,Source Verified,10+ years,MORTGAGE,17.99,35000.0,home_improvement, 60 months,E
14376,Fully Paid,43000.0,Source Verified,4 years,MORTGAGE,12.99,8900.0,debt_consolidation, 60 months,C
14377,Fully Paid,350000.0,Source Verified,10+ years,MORTGAGE,17.49,35000.0,debt_consolidation, 36 months,D
14378,Fully Paid,210000.0,Verified,10+ years,MORTGAGE,18.39,10000.0,home_improvement, 60 months,E
14379,Fully Paid,96000.0,Source Verified,4 years,RENT,14.79,12900.0,debt_consolidation, 36 months,C
14380,Charged Off,50000.0,Not Verified,1 year,RENT,13.99,5000.0,small_business, 36 months,C
14381,Fully Paid,94000.0,Not Verified,2 years,MORTGAGE,16.49,9000.0,small_business, 60 months,D
14382,Fully Paid,45000.0,Source Verified,1 year,RENT,10.59,18000.0,major_purchase, 60 months,B
14383,Charged Off,60000.0,Source Verified,< 1 year,RENT,18.79,6000.0,debt_consolidation, 60 months,E
14384,Fully Paid,46080.0,Source Verified,< 1 year,RENT,6.99,2000.0,debt_consolidation, 36 months,A
14385,Fully Paid,29000.0,Source Verified,10+ years,OWN,7.49,7000.0,debt_consolidation, 36 months,A
14386,Fully Paid,62000.0,Not Verified,5 years,RENT,12.99,15000.0,credit_card, 36 months,C
14387,Fully Paid,125000.0,Verified,3 years,RENT,20.99,14000.0,small_business, 60 months,F
14388,Fully Paid,50000.0,Source Verified,1 year,RENT,11.49,5000.0,small_business, 36 months,B
14389,Charged Off,65000.0,Verified,3 years,MORTGAGE,17.49,14000.0,debt_consolidation, 60 months,D
14390,Fully Paid,42000.0,Verified,2 years,MORTGAGE,7.49,10000.0,car, 36 months,A
14391,Fully Paid,65000.0,Verified,10+ years,MORTGAGE,11.99,10000.0,debt_consolidation, 36 months,B
14392,Fully Paid,115000.0,Not Verified,3 years,MORTGAGE,6.99,7600.0,moving, 36 months,A
14393,Charged Off,40000.0,Verified,< 1 year,RENT,18.39,4800.0,debt_consolidation, 60 months,E
14394,Fully Paid,69000.0,Not Verified,8 years,MORTGAGE,7.49,15000.0,debt_consolidation, 36 months,A
14395,Charged Off,96000.0,Verified,7 years,MORTGAGE,17.49,20000.0,debt_consolidation, 60 months,D
14396,Charged Off,36000.0,Source Verified,3 years,MORTGAGE,17.99,7800.0,debt_consolidation, 60 months,E
14397,Fully Paid,57840.0,Source Verified,5 years,RENT,9.99,13600.0,debt_consolidation, 36 months,B
14398,Fully Paid,285000.0,Verified,4 years,MORTGAGE,12.99,24000.0,credit_card, 60 months,C
14399,Charged Off,45000.0,Source Verified,4 years,RENT,21.36,7400.0,debt_consolidation, 60 months,F
14400,Charged Off,35000.0,Source Verified,6 years,RENT,12.99,5000.0,moving, 36 months,C
14401,Fully Paid,50000.0,Not Verified,2 years,MORTGAGE,10.59,3000.0,major_purchase, 36 months,B
14402,Fully Paid,41000.0,Not Verified,7 years,RENT,10.99,4000.0,credit_card, 36 months,B
14403,Charged Off,99840.0,Not Verified,5 years,RENT,17.49,9000.0,debt_consolidation, 60 months,D
14404,Fully Paid,90000.0,Not Verified,10+ years,RENT,13.49,6000.0,debt_consolidation, 36 months,C
14405,Fully Paid,40000.0,Not Verified,5 years,MORTGAGE,7.49,15000.0,debt_consolidation, 36 months,A
14406,Charged Off,50004.0,Source Verified,3 years,RENT,20.62,10350.0,debt_consolidation, 60 months,F
14407,Fully Paid,82500.0,Source Verified,< 1 year,MORTGAGE,8.49,5000.0,home_improvement, 36 months,A
14408,Fully Paid,42000.0,Not Verified,2 years,RENT,9.99,6475.0,credit_card, 36 months,B
14409,Fully Paid,119238.0,Not Verified,4 years,MORTGAGE,11.49,6000.0,car, 60 months,B
14410,Fully Paid,26160.0,Source Verified,6 years,MORTGAGE,18.39,7575.0,debt_consolidation, 60 months,E
14411,Fully Paid,300000.0,Verified,1 year,RENT,20.25,35000.0,debt_consolidation, 60 months,F
14412,Fully Paid,45000.0,Source Verified,1 year,RENT,10.59,4800.0,moving, 36 months,B
14413,Charged Off,21000.0,Source Verified,9 years,RENT,15.99,5000.0,major_purchase, 36 months,D
14414,Charged Off,39600.0,Not Verified,5 years,MORTGAGE,10.59,4000.0,car, 60 months,B
14415,Fully Paid,67200.0,Source Verified,7 years,MORTGAGE,10.99,6000.0,car, 60 months,B
14416,Fully Paid,150000.0,Source Verified,5 years,RENT,13.49,22000.0,debt_consolidation, 60 months,C
14417,Fully Paid,130000.0,Verified,5 years,MORTGAGE,5.42,3000.0,car, 36 months,A
14418,Charged Off,120000.0,Verified,3 years,RENT,18.39,30000.0,credit_card, 60 months,E
14419,Fully Paid,61000.0,Not Verified,4 years,MORTGAGE,7.49,8000.0,credit_card, 36 months,A
14420,Fully Paid,120000.0,Not Verified,10+ years,MORTGAGE,5.42,3750.0,major_purchase, 36 months,A
14421,Fully Paid,48000.0,Not Verified,3 years,MORTGAGE,13.99,9000.0,debt_consolidation, 60 months,C
14422,Fully Paid,34700.0,Source Verified,6 years,RENT,16.49,2500.0,renewable_energy, 60 months,D
14423,Fully Paid,32400.0,Not Verified,1 year,RENT,15.23,6000.0,car, 60 months,C
14424,Fully Paid,179004.0,Source Verified,< 1 year,RENT,17.99,19400.0,credit_card, 60 months,E
14425,Fully Paid,55000.0,Not Verified,10+ years,MORTGAGE,20.25,3600.0,debt_consolidation, 60 months,F
14426,Fully Paid,69000.0,Source Verified,10+ years,MORTGAGE,13.49,8325.0,credit_card, 36 months,C
14427,Fully Paid,40000.0,Verified,6 years,MORTGAGE,13.49,19500.0,house, 60 months,C
14428,Fully Paid,70000.0,Verified,10+ years,MORTGAGE,7.49,6800.0,other, 36 months,A
14429,Fully Paid,85000.0,Verified,< 1 year,RENT,7.49,20000.0,wedding, 36 months,A
14430,Fully Paid,40000.0,Not Verified,5 years,MORTGAGE,11.99,3000.0,home_improvement, 36 months,B
14431,Fully Paid,27000.0,Source Verified,< 1 year,RENT,11.99,7000.0,major_purchase, 60 months,B
14432,Fully Paid,50000.0,Not Verified,5 years,RENT,10.99,8000.0,debt_consolidation, 36 months,B
14433,Fully Paid,45000.0,Verified,10+ years,MORTGAGE,13.49,20000.0,debt_consolidation, 60 months,C
14434,Fully Paid,127404.0,Verified,10+ years,MORTGAGE,10.59,9500.0,other, 60 months,B
14435,Fully Paid,180000.0,Verified,10+ years,MORTGAGE,16.89,35000.0,home_improvement, 60 months,D
14436,Fully Paid,56000.0,Source Verified,4 years,MORTGAGE,5.99,6000.0,medical, 36 months,A
14437,Fully Paid,51000.0,Not Verified,3 years,RENT,18.79,13650.0,credit_card, 36 months,E
14438,Fully Paid,60000.0,Not Verified,1 year,MORTGAGE,5.42,10000.0,home_improvement, 36 months,A
14439,Fully Paid,89000.0,Source Verified,10+ years,RENT,10.99,4000.0,medical, 60 months,B
14440,Fully Paid,40255.0,Source Verified,9 years,RENT,22.11,6000.0,debt_consolidation, 36 months,G
14441,Fully Paid,138000.0,Verified,10+ years,MORTGAGE,19.69,30000.0,home_improvement, 60 months,E
14442,Fully Paid,48000.0,Not Verified,6 years,OWN,13.49,8000.0,renewable_energy, 36 months,C
14443,Fully Paid,44250.0,Source Verified,1 year,MORTGAGE,21.36,18000.0,wedding, 60 months,F
14444,Fully Paid,26000.0,Source Verified,2 years,MORTGAGE,10.99,13000.0,debt_consolidation, 60 months,B
14445,Fully Paid,52000.0,Verified,10+ years,MORTGAGE,13.49,25975.0,debt_consolidation, 60 months,C
14446,Charged Off,39666.0,Source Verified,4 years,RENT,17.49,8000.0,debt_consolidation, 36 months,D
14447,Fully Paid,220000.0,Verified,3 years,MORTGAGE,15.23,35000.0,debt_consolidation, 60 months,C
14448,Fully Paid,60000.0,Not Verified,10+ years,RENT,7.49,13500.0,debt_consolidation, 36 months,A
14449,Fully Paid,60000.0,Not Verified,< 1 year,RENT,15.99,8000.0,debt_consolidation, 60 months,D
14450,Fully Paid,67000.0,Verified,10+ years,MORTGAGE,5.42,4000.0,medical, 36 months,A
14451,Fully Paid,90000.0,Not Verified,10+ years,MORTGAGE,10.99,3500.0,car, 60 months,B
14452,Fully Paid,62500.0,Verified,1 year,RENT,20.99,20000.0,debt_consolidation, 60 months,F
14453,Fully Paid,65000.0,Verified,8 years,MORTGAGE,7.49,11500.0,debt_consolidation, 36 months,A
14454,Fully Paid,40000.0,Source Verified,10+ years,OWN,10.59,5000.0,home_improvement, 36 months,B
14455,Fully Paid,48000.0,Verified,1 year,MORTGAGE,8.49,18000.0,small_business, 36 months,A
14456,Charged Off,48000.0,Verified,10+ years,MORTGAGE,17.49,17000.0,debt_consolidation, 60 months,D
14457,Charged Off,60000.0,Source Verified,4 years,RENT,13.99,1000.0,vacation, 36 months,C
14458,Fully Paid,70000.0,Source Verified,10+ years,MORTGAGE,6.99,5000.0,major_purchase, 36 months,A
14459,Fully Paid,76000.0,Not Verified,4 years,MORTGAGE,5.99,9000.0,credit_card, 36 months,A
14460,Charged Off,55000.0,Source Verified,4 years,RENT,15.99,6000.0,debt_consolidation, 36 months,D
14461,Fully Paid,16800.0,Verified,< 1 year,RENT,5.42,3000.0,major_purchase, 36 months,A
14462,Fully Paid,25200.0,Not Verified,6 years,RENT,7.49,6000.0,credit_card, 36 months,A
14463,Fully Paid,204000.0,Verified,9 years,MORTGAGE,17.49,12800.0,car, 60 months,D
14464,Fully Paid,42000.0,Not Verified,5 years,MORTGAGE,14.79,3000.0,home_improvement, 60 months,C
14465,Fully Paid,40800.0,Not Verified,4 years,MORTGAGE,11.49,6000.0,wedding, 36 months,B
14466,Fully Paid,75000.0,Verified,10+ years,MORTGAGE,21.36,19125.0,home_improvement, 60 months,F
14467,Charged Off,55963.0,Verified,10+ years,MORTGAGE,11.49,2100.0,debt_consolidation, 36 months,B
14468,Fully Paid,116000.0,Verified,6 years,MORTGAGE,17.49,35000.0,small_business, 60 months,D
14469,Fully Paid,57000.0,Source Verified,10+ years,RENT,12.99,1500.0,debt_consolidation, 36 months,C
14470,Fully Paid,26400.0,Not Verified,1 year,RENT,13.49,8325.0,debt_consolidation, 60 months,C
14471,Fully Paid,75000.0,Not Verified,4 years,RENT,7.49,7000.0,debt_consolidation, 36 months,A
14472,Fully Paid,45000.0,Source Verified,2 years,RENT,14.79,5900.0,moving, 60 months,C
14473,Charged Off,72357.0,Verified,10+ years,MORTGAGE,16.49,30000.0,debt_consolidation, 36 months,D
14474,Fully Paid,36000.0,Not Verified,1 year,RENT,14.79,7200.0,moving, 60 months,C
14475,Fully Paid,30960.0,Source Verified,5 years,RENT,15.62,3000.0,medical, 36 months,D
14476,Fully Paid,70000.0,Not Verified,3 years,RENT,6.99,12000.0,small_business, 36 months,A
14477,Fully Paid,78000.0,Verified,2 years,MORTGAGE,13.99,5000.0,major_purchase, 60 months,C
14478,Fully Paid,78000.0,Not Verified,7 years,RENT,6.99,3000.0,debt_consolidation, 36 months,A
14479,Fully Paid,75000.0,Not Verified,2 years,MORTGAGE,11.99,9600.0,debt_consolidation, 36 months,B
14480,Fully Paid,45000.0,Source Verified,10+ years,RENT,12.99,25000.0,debt_consolidation, 60 months,C
14481,Fully Paid,38480.0,Source Verified,2 years,RENT,22.48,6600.0,vacation, 60 months,G
14482,Fully Paid,80000.0,Source Verified,2 years,MORTGAGE,7.49,10000.0,home_improvement, 36 months,A
14483,Fully Paid,60000.0,Not Verified,10+ years,MORTGAGE,5.42,7000.0,debt_consolidation, 36 months,A
14484,Charged Off,27000.0,Not Verified,10+ years,RENT,11.49,1800.0,vacation, 60 months,B
14485,Fully Paid,16200.0,Not Verified,3 years,RENT,7.49,1200.0,major_purchase, 36 months,A
14486,Fully Paid,19200.0,Source Verified,2 years,OWN,11.99,6000.0,credit_card, 36 months,B
14487,Fully Paid,40000.0,Verified,6 years,MORTGAGE,11.99,13200.0,small_business, 36 months,B
14488,Charged Off,70000.0,Source Verified,6 years,MORTGAGE,8.49,6000.0,small_business, 36 months,A
