horas_estudio_dia,asistencia_pct,nota_previa,tareas_entregadas_pct,horas_sueno_dia,participacion_pct,ausencias_semestre,tutorias_mes,nota_final
3.32,57.05,2.87,88.56,5.66,98.30,10,2,3.90
0.83,75.83,4.29,72.32,6.29,53.54,6,2,4.29
3.95,83.36,4.10,52.99,5.43,81.87,8,4,4.51
5.39,99.72,2.82,86.26,6.20,96.60,9,2,5.00
3.49,73.48,2.15,99.51,5.68,37.23,7,1,3.77
0.79,62.42,2.53,63.73,8.89,81.65,6,4,3.55
2.17,96.30,4.12,78.88,5.46,69.38,8,1,4.53
4.62,55.49,2.64,64.08,7.41,77.91,5,2,3.99
1.95,91.19,3.06,82.21,6.80,90.27,5,4,4.12
0.58,84.35,4.78,91.25,6.86,63.42,10,3,4.90
2.01,58.56,3.78,72.32,6.91,77.13,9,2,4.13
4.89,60.68,4.64,66.08,6.97,54.48,8,1,4.72
0.71,74.57,4.58,72.08,8.90,50.77,9,1,4.02
4.19,80.49,2.62,91.54,8.12,47.31,4,2,4.51
2.03,63.25,2.95,92.43,7.13,53.70,0,0,4.27
4.63,60.41,3.94,98.31,5.36,99.63,5,0,4.73
3.58,92.13,4.56,71.78,8.60,95.61,9,1,4.96
1.51,69.47,3.79,74.16,5.76,78.34,4,4,4.07
1.48,59.90,4.79,91.06,6.37,39.90,2,1,4.48
3.80,76.10,3.64,84.82,6.32,98.61,3,3,4.50
2.30,56.39,3.37,82.17,5.97,79.97,8,0,4.01
2.87,62.41,2.68,88.07,6.03,87.53,6,2,3.99
4.25,57.48,3.14,72.60,8.79,63.45,2,1,3.98
4.93,67.07,4.24,65.11,6.01,56.65,1,4,5.00
3.75,91.39,4.06,54.54,8.45,81.77,5,4,4.92
3.08,96.35,4.29,81.19,5.93,67.50,6,3,5.00
1.36,99.52,3.21,67.64,5.95,81.81,3,4,3.98
2.42,65.25,4.70,69.82,5.28,93.73,1,3,4.80
2.22,58.20,4.36,64.26,7.61,86.61,8,2,4.33
3.34,75.54,2.11,63.71,8.47,71.04,6,1,3.66
0.77,95.78,2.73,90.04,6.35,85.49,6,1,4.14
4.73,70.19,3.79,80.38,7.04,98.84,8,4,5.00
5.00,60.54,4.35,76.94,6.20,46.40,7,4,4.74
0.93,90.02,3.36,71.37,7.63,57.18,2,2,4.09
0.66,86.06,2.82,57.20,7.22,66.68,9,1,3.61
5.46,70.80,2.41,61.24,7.50,71.46,8,2,4.18
2.04,71.64,4.34,84.07,8.53,49.50,5,0,4.52
2.47,67.64,4.66,50.88,7.36,48.00,9,4,4.39
2.77,60.36,2.47,70.24,8.77,62.68,7,0,3.55
1.84,79.29,3.38,91.75,8.32,81.61,6,2,4.33
2.06,83.89,4.60,82.24,6.73,52.32,8,4,4.84
5.50,70.47,2.59,58.11,7.57,56.83,3,2,4.22
4.28,89.84,3.73,93.35,6.53,83.06,4,4,5.00
3.23,84.46,2.68,89.61,8.28,61.98,10,3,4.13
3.87,96.35,2.23,71.69,7.29,64.43,2,0,4.37
1.29,92.94,4.72,57.31,7.38,70.47,4,0,4.66
4.71,87.48,4.74,88.13,5.76,48.68,9,2,5.00
3.85,60.29,4.30,52.82,5.27,74.78,4,3,4.12
1.43,94.33,3.48,83.57,8.73,71.80,8,0,4.57
1.74,56.01,2.91,88.33,8.15,82.07,1,1,3.79
4.05,93.93,3.32,59.59,7.74,48.18,9,1,4.08
4.90,71.44,2.68,91.38,8.35,86.67,8,0,4.41
4.87,62.37,4.14,73.12,7.73,47.70,9,1,4.33
3.74,89.78,4.23,85.85,6.07,99.29,1,3,4.97
1.36,72.13,3.12,91.43,8.71,80.45,9,0,3.75
0.61,57.83,3.29,69.44,5.17,82.75,10,0,3.50
5.34,91.64,2.73,59.99,5.38,85.76,2,4,4.30
5.18,85.97,3.47,84.27,8.61,46.74,10,4,4.85
4.79,99.75,3.04,52.27,5.36,81.17,9,1,4.26
5.27,88.96,3.43,68.85,8.45,69.61,9,0,4.86
3.66,85.41,2.82,85.47,5.21,54.11,8,3,4.28
1.95,97.07,2.30,80.87,6.30,38.63,0,2,4.12
5.24,78.56,4.46,89.31,8.80,57.32,4,3,5.00
3.45,69.79,2.37,53.78,5.57,85.88,2,0,3.97
4.72,91.92,3.42,65.67,5.59,48.72,9,1,4.39
4.03,66.27,2.57,73.80,7.77,74.06,10,4,3.99
1.84,85.02,3.03,59.72,8.28,70.86,5,4,4.19
3.05,69.13,4.48,65.20,5.42,42.26,3,1,4.60
2.34,90.67,3.08,99.25,7.55,71.75,3,2,4.30
1.26,97.95,3.63,90.42,7.13,81.74,3,2,4.52
3.44,57.53,4.46,69.54,7.02,55.25,9,1,4.40
4.82,87.05,2.05,80.66,7.39,65.47,6,2,4.14
3.90,75.44,4.22,62.14,7.77,67.78,8,4,4.81
1.90,99.08,2.84,54.22,7.41,36.16,3,3,4.04
3.53,67.98,4.34,63.23,8.17,77.35,9,2,4.36
2.28,87.41,3.27,97.19,8.51,54.51,4,0,4.48
3.37,84.07,2.71,78.21,6.68,75.67,4,2,4.52
2.76,57.15,4.17,63.72,8.81,82.39,8,3,4.65
3.45,95.11,2.52,90.57,5.54,40.20,3,4,4.45
2.47,77.54,2.49,91.00,6.39,49.22,5,2,3.80
0.58,55.67,3.87,78.51,8.69,64.66,6,3,3.56
5.29,85.71,2.37,64.30,5.68,76.03,7,2,4.44
3.36,90.26,4.53,91.54,7.45,41.39,6,3,5.00
1.99,72.12,2.89,98.73,6.61,62.88,1,1,4.14
2.20,57.68,3.75,68.94,5.91,66.81,2,2,3.71
3.13,62.33,2.41,51.13,5.89,76.84,3,3,3.82
0.78,88.32,3.70,94.63,5.59,48.17,7,0,4.11
1.61,63.91,3.95,58.49,8.69,72.35,0,1,4.36
2.41,77.71,3.62,66.62,8.45,81.26,7,4,4.19
4.71,68.62,3.50,78.24,6.69,36.93,7,0,4.52
4.72,86.96,3.51,62.33,7.49,37.63,10,3,4.51
2.69,99.86,3.06,99.99,5.02,66.63,3,4,4.79
3.57,98.22,4.16,53.65,7.40,74.18,3,0,4.80
1.56,80.92,4.49,80.94,5.33,59.95,3,2,4.26
5.49,74.80,4.01,95.01,8.04,40.14,6,3,5.00
5.00,56.82,3.72,91.18,8.97,97.75,9,2,4.76
5.30,62.99,3.17,96.79,7.21,70.76,0,1,4.76
2.82,58.56,2.61,67.29,8.03,56.66,5,0,3.69
3.26,96.07,4.23,73.12,7.46,76.60,6,4,5.00
4.20,90.95,4.17,84.37,6.51,65.63,3,0,5.00
4.60,81.93,3.70,53.65,8.63,86.34,2,1,4.92
4.19,92.80,3.47,66.99,7.26,84.66,4,3,4.89
0.57,85.08,2.10,60.75,7.11,89.50,5,0,3.76
3.11,79.71,3.93,59.58,6.40,83.86,4,3,4.65
0.83,94.09,4.18,97.08,7.47,80.69,3,4,4.65
0.56,64.09,3.45,72.55,8.08,58.30,8,3,3.59
1.99,59.06,4.04,69.41,8.71,96.93,7,4,4.26
4.09,98.85,2.02,63.33,6.00,97.73,9,1,4.12
5.37,57.89,3.60,69.81,6.20,49.24,8,1,4.47
1.44,59.06,3.75,89.83,8.53,89.51,3,1,3.94
2.78,73.87,4.15,89.40,5.08,45.79,9,2,4.66
1.67,97.33,2.07,58.66,7.32,39.40,7,3,3.65
4.93,94.29,3.93,92.21,7.26,70.23,10,3,5.00
1.65,62.92,4.58,68.20,8.22,62.90,1,3,4.66
4.13,80.51,3.98,85.81,7.90,84.95,1,4,5.00
3.05,56.55,3.74,53.43,5.53,64.58,1,1,3.91
3.03,70.21,4.36,95.04,6.56,67.66,9,0,4.66
0.55,79.74,2.35,74.73,7.32,94.80,8,0,3.54
1.40,70.36,3.09,99.47,5.79,77.28,0,0,3.88
1.09,70.21,4.67,93.41,5.91,98.02,7,2,4.58
1.99,81.31,4.28,94.30,7.25,76.51,5,1,4.51
1.28,96.73,2.62,70.98,5.29,56.67,6,0,3.69
2.80,56.98,3.48,76.14,6.10,51.53,9,0,3.80
1.76,85.44,3.40,62.39,5.12,89.67,9,0,3.94
4.01,67.70,3.35,61.95,8.26,76.11,2,0,4.22
0.51,65.58,2.02,71.88,5.39,51.21,2,1,3.03
3.00,73.54,2.35,65.20,6.25,35.39,10,1,3.43
5.02,67.13,4.59,68.80,6.79,69.79,1,3,5.00
2.95,89.73,2.06,75.10,8.96,77.14,5,2,3.99
3.02,90.63,4.25,74.89,8.22,53.44,10,0,4.88
2.32,79.37,3.99,61.02,5.62,91.63,8,4,4.18
3.60,58.75,2.69,73.39,6.27,98.36,8,0,3.66
1.00,98.94,3.59,91.27,6.30,36.82,1,1,4.64
4.92,73.27,3.36,55.71,6.80,56.54,4,1,4.32
4.31,63.77,3.86,85.15,8.17,42.72,9,2,4.50
2.68,62.95,2.68,56.99,5.11,58.55,8,0,3.30
4.14,88.08,2.27,63.44,6.25,66.00,7,0,4.01
4.27,71.08,3.81,68.38,8.87,83.65,3,0,4.58
1.91,63.99,2.20,69.06,6.12,42.07,3,2,3.37
2.66,64.43,3.52,98.70,8.89,88.18,6,4,4.59
3.16,59.06,3.91,95.08,9.00,98.27,2,1,4.34
5.13,78.26,3.98,63.51,5.68,98.30,10,2,4.93
2.09,84.36,2.07,75.81,7.27,50.65,6,0,3.39
4.10,77.17,3.18,92.66,8.58,95.51,6,4,5.00
4.94,73.46,4.22,67.57,7.81,95.06,0,0,5.00
3.36,89.67,2.27,57.93,7.42,87.84,8,2,3.66
5.23,91.59,3.52,62.59,7.80,79.82,4,3,5.00
2.02,95.64,4.68,75.82,7.40,70.01,3,1,5.00
2.21,62.85,3.05,95.72,5.47,98.95,8,3,3.99
3.18,69.24,2.50,93.11,5.09,43.17,3,0,3.88
1.90,78.16,4.12,93.99,8.27,86.05,3,1,4.70
1.29,93.46,4.79,62.03,7.17,55.42,2,2,4.72
2.17,84.61,3.44,95.00,7.73,89.18,1,2,4.81
2.08,92.65,4.31,80.85,8.45,95.70,8,4,5.00
5.29,79.68,2.85,80.85,7.84,66.94,3,1,4.49
4.80,77.22,4.80,54.80,5.94,53.51,4,4,5.00
1.50,80.89,3.36,67.28,6.54,70.45,1,0,3.88
2.67,58.89,2.53,97.62,6.25,40.96,1,3,3.92
4.04,92.99,4.67,66.37,7.31,59.58,1,3,5.00
3.02,77.04,3.39,69.08,8.68,41.71,5,3,4.25
2.47,92.30,4.61,84.21,5.88,94.02,7,0,4.85
2.31,90.22,4.30,93.46,6.00,67.83,0,2,5.00
5.14,87.04,3.20,76.43,8.36,39.54,1,2,4.76
5.10,72.11,2.24,63.51,7.09,41.24,5,3,3.85
2.54,55.76,3.67,87.20,6.65,69.54,0,2,4.29
4.12,69.50,4.71,81.93,8.13,51.20,5,2,4.73
5.38,55.05,2.26,77.26,7.46,75.17,7,2,3.97
0.94,63.07,3.61,51.89,6.47,59.22,2,4,3.64
1.67,67.66,3.28,68.73,8.20,76.38,2,0,3.94
1.53,59.95,3.89,71.55,8.41,49.94,0,3,3.72
4.99,90.20,2.06,66.40,6.35,69.71,7,0,4.23
4.69,63.23,3.79,77.91,7.29,54.49,5,1,4.51
1.56,69.43,3.31,58.23,8.74,42.07,10,0,3.60
4.59,57.41,4.03,85.29,7.61,42.75,10,2,4.35
3.87,87.16,3.27,95.60,5.79,63.95,5,0,4.86
1.72,78.41,2.40,90.79,5.57,82.05,3,4,3.89
5.09,59.65,2.76,70.81,8.01,49.34,2,3,4.08
2.16,61.80,4.34,62.10,7.32,75.08,2,1,4.02
2.26,74.54,3.25,86.10,8.76,79.33,8,1,4.01
4.15,88.39,2.55,76.16,8.26,55.61,10,4,4.07
2.32,77.24,2.34,53.69,5.43,38.16,1,4,3.76
2.23,83.29,3.13,79.63,6.80,91.86,10,4,4.43
3.81,59.17,4.52,71.43,5.76,60.87,1,3,4.85
0.62,83.51,3.17,90.59,7.24,45.02,4,0,3.86
5.24,66.62,4.03,50.32,5.19,86.41,5,3,4.51
1.43,86.49,2.27,97.58,7.22,82.27,5,2,3.92
2.73,80.81,3.10,65.55,8.42,82.65,7,0,4.14
5.39,80.05,2.21,77.00,7.22,51.72,4,1,4.47
0.81,94.37,4.61,89.10,8.24,63.72,2,2,4.76
3.36,80.00,2.31,96.54,5.85,86.39,2,0,4.51
5.05,71.63,3.32,60.49,7.01,54.58,3,3,4.41
2.94,75.42,2.55,66.07,8.68,37.08,2,2,3.61
3.45,56.37,3.14,74.79,8.61,59.76,10,4,3.89
1.82,79.74,3.96,68.30,8.40,82.44,10,4,4.43
3.17,62.84,4.66,90.25,6.96,40.43,1,3,4.69
1.90,65.06,2.72,67.77,8.20,59.81,5,3,3.44
2.19,87.51,4.28,69.92,6.99,77.18,7,4,4.92
4.55,68.14,4.40,77.77,6.56,87.14,9,2,4.75
4.99,73.00,3.93,66.13,8.65,77.41,2,0,4.75
4.76,83.69,2.43,73.60,8.23,62.16,5,2,4.21
3.58,57.16,3.84,62.26,7.63,63.24,5,4,4.25
3.79,67.12,2.87,84.52,7.60,59.01,10,0,4.08
4.43,61.59,3.63,56.96,7.99,97.42,6,3,4.49
5.39,67.59,2.03,56.89,5.31,39.26,1,2,3.87
2.96,56.74,4.29,82.57,8.74,86.06,1,1,4.51
4.01,86.71,4.09,60.88,5.51,95.79,2,4,4.98
4.37,74.51,2.79,59.24,7.92,48.54,6,4,4.03
0.69,62.45,4.57,63.83,5.71,93.10,1,1,4.30
4.12,72.91,3.02,50.87,8.90,98.21,4,1,4.18
3.23,82.00,2.11,78.75,8.72,41.43,5,2,3.88
1.13,78.61,2.31,82.83,8.81,63.47,2,0,3.64
0.89,97.90,3.31,86.92,6.64,81.16,6,2,4.14
3.45,87.76,4.49,68.92,7.03,42.58,1,2,4.78
0.64,66.52,2.64,90.34,8.37,72.46,10,0,3.47
1.15,85.38,2.30,61.92,8.08,64.58,2,1,3.55
2.16,96.83,4.11,65.04,6.12,43.72,0,2,4.67
1.16,78.30,4.07,83.48,5.73,93.22,7,2,4.40
5.25,60.06,4.32,92.84,7.73,70.90,1,4,5.00
1.95,71.37,2.96,70.81,7.07,75.77,0,3,3.85
0.67,55.64,3.84,66.03,7.99,62.47,7,2,3.43
5.25,60.56,2.34,89.15,7.63,58.45,8,0,4.04
0.64,63.73,3.55,74.26,6.59,39.22,0,4,3.77
3.76,63.31,2.04,55.33,5.04,82.56,0,1,3.82
0.62,77.20,2.59,75.16,5.98,56.55,9,3,3.49
1.61,60.98,4.30,57.51,7.72,84.29,9,2,4.08
0.82,79.31,4.12,98.40,7.31,49.43,4,2,4.33
4.03,66.29,2.93,68.83,8.12,84.82,4,3,4.27
3.41,79.73,3.53,89.94,7.71,50.07,3,2,4.94
4.48,68.95,4.29,98.42,5.74,42.10,2,4,5.00
3.24,87.92,2.44,70.68,6.65,74.69,1,0,4.19
2.28,57.65,4.38,79.48,5.75,95.32,9,4,4.61
3.60,93.68,4.51,96.09,8.04,86.67,9,3,5.00
4.55,74.69,3.23,83.78,6.00,79.38,5,2,4.55
2.54,98.52,2.86,93.04,8.40,63.77,1,3,4.33
4.76,87.20,3.87,76.58,5.57,62.75,7,2,4.98
4.45,86.49,3.45,94.09,6.87,58.18,5,4,4.94
2.78,89.81,4.14,99.51,7.79,98.03,9,1,5.00
4.57,83.93,3.31,79.35,7.12,62.74,7,0,4.46
2.41,86.80,2.04,88.43,6.08,96.77,6,3,4.05
3.87,81.97,2.21,67.18,5.62,44.43,7,0,3.73
2.27,59.17,3.51,63.87,5.40,87.18,2,2,4.00
4.42,88.05,3.89,52.04,7.74,41.05,9,1,4.47
3.64,77.11,2.88,51.29,8.86,65.11,10,4,4.03
2.79,76.55,2.35,89.82,6.66,92.64,5,2,4.08
1.10,58.86,3.25,63.83,7.36,35.02,3,4,3.61
1.89,55.89,2.23,72.52,7.93,73.74,4,4,3.49
2.09,91.72,3.88,73.09,6.48,49.48,9,0,4.46
1.21,93.07,3.36,60.80,5.41,78.90,0,3,4.37
5.15,97.87,3.58,50.96,8.48,95.91,4,3,5.00
4.21,84.40,4.52,83.71,5.66,56.43,8,2,5.00
0.74,78.22,2.89,52.51,5.15,37.73,2,4,3.62
5.13,73.74,2.42,85.57,7.44,72.05,3,0,4.31
1.40,82.36,2.16,89.51,8.12,51.84,7,4,3.76
3.52,95.93,2.72,77.80,6.57,95.51,4,4,4.48
2.46,82.22,3.83,63.34,7.45,54.79,6,1,4.37
0.94,55.07,3.49,56.14,8.14,88.03,0,2,3.81
1.86,71.77,3.56,53.38,6.00,72.27,7,3,3.74
2.80,98.60,4.71,54.70,5.16,70.67,4,3,4.53
1.71,83.66,3.19,88.77,5.46,57.33,10,1,4.10
2.50,91.15,3.61,77.21,6.07,75.54,5,3,4.55
5.16,57.17,3.66,91.74,7.44,96.11,3,2,5.00
1.73,83.40,4.13,52.35,5.91,39.37,4,0,3.96
1.88,57.20,3.29,54.06,6.99,43.83,0,2,3.68
0.55,97.98,2.37,91.62,6.23,60.63,2,4,3.85
2.56,97.66,4.72,76.94,5.44,96.21,0,1,5.00
3.49,63.14,4.48,68.68,5.17,45.28,4,3,4.37
3.38,78.18,3.66,93.11,6.58,35.03,4,4,4.46
1.30,99.34,2.65,67.34,5.28,65.50,5,3,4.06
3.08,75.00,2.79,96.68,7.39,71.40,2,2,4.70
0.92,76.98,3.63,56.75,6.08,68.26,1,3,3.83
4.40,67.18,2.52,77.35,5.29,65.51,5,1,4.02
3.15,61.97,4.23,68.54,7.42,44.74,8,1,4.17
1.55,65.95,3.61,59.57,5.71,51.20,0,1,3.81
0.62,67.17,2.52,62.66,8.29,98.17,7,4,3.65
4.66,63.03,3.64,74.12,8.97,72.03,3,4,4.45
2.24,55.01,3.14,62.36,5.62,61.39,10,1,3.37
2.45,82.64,4.57,92.30,8.37,83.70,4,1,5.00
1.85,68.97,4.72,79.71,5.65,99.89,6,4,4.67
4.26,94.23,4.38,54.60,7.40,38.17,6,4,4.94
5.08,84.19,2.04,92.63,8.21,57.56,7,1,4.00
1.29,73.25,4.51,97.51,6.02,96.08,4,2,4.72
0.59,84.60,3.39,83.42,8.99,90.12,10,1,4.10
1.19,84.02,2.84,96.62,8.33,66.15,10,2,4.18
5.36,57.48,3.92,62.61,5.40,58.62,4,1,4.50
3.54,78.94,2.45,80.90,5.63,66.28,6,0,3.99
0.65,78.07,3.23,72.73,7.29,64.35,1,1,3.70
3.53,94.94,2.36,72.29,8.37,45.70,8,3,4.06
1.30,93.49,3.66,99.87,8.84,43.28,8,2,4.27
3.90,81.09,2.20,94.05,7.01,59.50,3,2,4.27
1.87,91.76,3.20,88.55,8.07,93.06,6,0,4.57
2.92,70.95,2.34,65.72,6.06,81.39,5,3,3.81
4.27,87.70,3.29,62.86,6.18,42.68,1,0,4.37
4.97,71.21,2.71,74.60,7.66,95.51,1,2,4.22
2.03,73.03,3.31,68.30,6.06,60.69,2,2,4.04
4.60,55.43,2.44,53.76,8.48,89.66,6,4,3.96
3.23,73.07,2.64,52.90,6.37,57.31,0,4,3.90
1.79,95.71,4.64,53.90,5.71,72.04,4,4,4.60
2.02,76.23,3.89,66.57,7.50,64.61,7,1,4.00
4.74,78.76,3.98,88.71,7.40,99.83,7,2,5.00
5.49,61.72,2.81,51.41,5.92,73.06,8,1,3.82
3.22,98.27,3.11,72.96,6.06,55.21,5,0,4.20
4.64,57.64,3.41,70.70,6.29,64.63,7,1,4.18
2.79,71.47,4.08,73.36,6.23,42.55,0,2,4.33
4.03,93.61,3.12,56.58,7.51,39.03,9,3,4.33
2.13,61.76,2.61,89.72,8.72,82.55,6,4,3.89
2.44,98.58,2.83,68.18,6.83,69.55,4,1,4.43
3.81,83.13,3.89,79.41,5.30,54.93,6,3,4.69
2.66,73.93,2.03,78.65,6.44,77.64,8,2,3.41
3.74,60.67,3.31,58.92,7.27,55.25,5,3,4.07
5.25,82.35,2.48,83.60,6.88,83.13,2,0,4.53
5.39,83.80,4.77,78.60,5.28,41.59,3,2,5.00
2.48,98.06,3.36,63.52,5.32,62.22,1,1,4.38
2.17,74.57,4.68,92.43,8.91,61.51,5,1,4.77
3.01,77.47,2.10,54.79,6.79,93.37,4,0,3.66
2.67,70.54,2.13,81.64,7.31,59.40,6,1,3.58
1.07,62.98,2.62,72.91,7.82,43.06,1,2,3.30
2.26,79.13,2.50,64.25,7.30,99.14,2,0,3.77
1.68,58.83,2.44,60.48,7.41,86.08,4,0,3.43
4.49,87.64,3.21,88.26,6.63,51.14,7,2,4.64
1.75,81.17,3.37,61.62,7.47,87.78,9,2,4.11
1.20,65.16,3.06,73.95,8.06,56.44,2,3,3.76
3.76,81.36,3.35,93.26,6.13,97.45,8,1,4.64
3.59,71.33,2.49,75.81,6.91,54.26,6,1,3.68
3.23,58.55,3.71,66.62,8.98,56.68,10,0,4.08
3.44,98.60,3.06,58.86,5.79,62.24,7,1,4.26
1.60,57.35,2.70,72.63,6.70,99.85,10,2,3.33
1.96,92.79,2.50,67.23,8.91,58.27,7,1,3.89
3.13,68.03,2.20,60.99,6.65,38.00,5,0,3.41
0.72,90.59,4.66,64.30,5.18,94.85,5,2,4.21
1.67,73.13,4.08,78.43,6.13,52.73,2,3,4.37
5.27,80.88,2.22,76.73,8.18,77.15,8,1,4.35
2.87,96.20,3.20,83.53,6.76,37.70,8,1,4.12
3.47,84.39,3.76,65.07,5.50,57.54,4,1,4.34
4.19,92.45,4.16,63.22,8.55,90.29,9,2,4.72
4.48,93.09,3.49,50.16,8.12,73.01,8,2,4.67
1.95,78.11,4.66,80.57,5.92,89.36,8,0,4.38
2.82,70.47,2.26,78.37,7.52,81.95,2,3,3.86
2.61,77.46,4.77,92.97,7.16,63.14,7,1,4.99
3.21,77.42,3.47,97.93,6.45,46.36,4,4,4.48
4.21,91.41,2.23,61.90,5.92,73.87,3,2,4.39
3.25,83.25,2.50,62.53,5.08,69.06,3,2,4.04
4.45,93.41,2.08,54.15,5.17,57.31,1,2,4.13
5.40,59.64,3.89,64.91,7.28,72.36,1,1,4.52
1.16,86.13,3.90,81.09,8.28,48.82,6,0,4.27
4.23,93.27,4.39,90.10,7.88,64.10,8,4,5.00
5.00,82.63,3.55,50.47,6.07,95.60,2,0,4.49
2.89,69.08,2.39,83.43,6.65,83.22,7,2,3.82
2.84,74.53,4.42,86.97,6.62,78.06,6,4,4.80
2.39,55.86,2.48,50.45,7.55,63.60,6,0,3.43
2.86,61.25,2.43,65.26,8.08,54.75,1,3,3.75
2.14,76.72,4.25,66.34,5.70,50.69,7,2,4.33
4.05,92.53,4.05,56.55,7.78,44.12,4,0,4.88
1.59,93.37,2.08,78.85,6.09,65.57,7,3,3.78
4.22,63.72,2.01,57.38,7.78,95.99,0,4,3.98
4.74,68.90,3.78,91.34,6.60,66.76,3,1,4.67
4.33,61.96,3.05,62.37,8.09,78.55,8,0,4.05
1.00,89.84,3.22,86.38,6.93,69.35,1,3,4.37
3.46,66.94,2.67,75.49,7.34,78.45,2,3,4.21
4.82,73.66,3.64,60.84,7.60,54.55,5,2,4.34
3.47,74.50,3.51,57.39,6.66,68.50,1,2,4.33
2.40,91.78,2.12,89.50,6.30,76.75,8,1,4.28
2.65,65.61,4.32,67.68,6.34,38.02,9,1,4.11
1.96,89.21,2.10,63.15,5.16,95.09,9,1,3.67
5.08,90.79,3.13,97.62,8.69,56.36,1,0,4.83
5.32,72.88,3.71,85.98,8.66,40.60,3,2,4.53
1.04,93.70,2.31,77.82,5.45,91.20,8,1,3.55
1.49,60.26,4.46,84.23,8.01,68.67,5,1,4.63
3.73,56.32,3.29,78.96,8.26,51.40,8,2,4.07
3.97,56.79,4.23,95.76,5.05,60.99,0,2,4.65
1.97,77.76,2.84,93.89,5.95,60.11,0,2,4.41
4.59,60.88,2.13,83.89,5.61,65.38,3,0,3.88
1.41,56.62,3.66,82.25,6.13,50.59,7,2,3.73
1.72,69.84,2.81,99.09,6.12,69.82,8,2,3.72
4.72,57.27,3.47,50.50,5.57,93.28,9,2,4.03
5.08,56.94,2.78,60.50,5.54,65.82,7,0,3.67
3.60,88.68,2.57,92.09,8.04,43.80,2,4,4.40
3.11,93.90,2.27,63.02,6.07,88.85,3,0,4.31
4.81,90.80,3.64,68.17,5.79,94.60,6,1,5.00
2.92,74.71,4.65,83.56,7.10,78.50,2,4,4.81
3.98,59.86,4.11,59.84,6.46,99.97,3,3,4.74
2.86,99.99,3.94,66.50,8.26,55.77,6,2,4.42
2.23,85.42,3.60,71.96,8.69,95.90,1,3,4.54
1.81,86.25,3.07,85.17,6.68,91.45,3,3,4.19
2.62,70.34,4.76,88.89,5.21,87.79,6,0,4.78
2.32,99.59,4.77,50.76,8.58,81.78,8,3,4.92
2.14,68.09,3.79,56.08,5.37,46.14,2,2,4.10
5.17,96.44,3.59,98.66,8.98,37.75,9,3,5.00
4.61,69.00,2.67,57.16,5.45,85.40,6,4,4.13
1.97,95.91,2.10,96.80,5.56,64.27,4,0,4.01
1.59,75.20,2.83,99.83,8.76,67.96,10,0,4.04
0.85,79.70,3.79,59.56,7.34,70.31,10,2,3.97
5.33,63.29,3.25,57.32,8.36,37.91,1,3,4.31
2.31,85.80,3.59,74.16,6.21,63.08,4,0,4.33
2.74,61.65,3.11,91.68,8.73,48.66,7,3,3.84
5.28,83.05,2.80,69.87,5.01,76.00,4,2,4.46
2.72,60.61,2.42,72.20,7.92,48.11,3,0,3.50
4.55,65.19,4.47,60.54,7.43,82.87,10,0,4.69
1.08,91.60,4.53,63.78,7.12,37.00,4,3,4.34
5.12,78.47,3.40,76.30,8.28,47.55,4,3,4.72
5.30,63.54,3.34,53.63,7.17,71.72,6,0,4.22
3.45,60.26,2.85,75.74,6.12,96.59,2,1,4.00
4.32,77.12,2.46,68.67,8.14,49.89,2,2,4.09
1.22,68.66,3.13,75.22,5.49,95.17,2,2,3.79
1.03,73.04,2.71,85.58,5.76,93.69,1,4,3.72
0.55,91.68,3.13,95.36,5.94,69.13,3,0,4.32
4.08,64.04,4.59,80.77,5.31,88.27,6,0,4.88
3.05,74.30,2.37,70.68,8.10,55.99,10,2,3.84
1.37,64.78,4.46,93.92,6.59,88.02,6,1,4.53
1.14,79.40,4.38,52.98,5.07,63.57,7,1,4.07
2.06,73.88,4.11,69.94,6.63,76.82,7,4,4.29
2.49,55.00,3.53,56.94,6.68,91.12,8,4,3.93
5.15,62.08,4.05,69.41,7.44,37.46,2,2,4.84
2.15,67.01,2.23,55.27,6.19,91.25,9,3,3.30
3.91,90.99,3.04,64.64,5.77,86.00,6,3,4.70
5.00,86.10,4.32,52.73,5.13,38.65,7,1,4.73
5.22,95.95,3.33,78.46,8.90,66.96,8,0,4.98
3.75,73.43,2.40,92.16,7.20,35.12,2,2,4.34
3.66,77.78,2.50,78.13,8.69,69.79,7,4,3.89
0.99,83.78,3.31,82.01,6.21,92.20,2,4,4.36
2.01,73.68,2.45,70.28,8.45,52.29,10,1,3.63
2.83,84.01,4.50,85.93,8.54,56.82,0,3,4.60
3.03,64.61,3.29,78.05,6.07,69.27,5,1,4.01
3.94,90.57,2.13,96.98,5.52,58.94,3,3,4.31
2.58,74.34,2.54,63.34,7.21,83.11,9,2,3.50
0.75,74.91,4.64,88.92,8.10,84.14,6,2,4.65
4.17,73.33,3.12,51.41,8.91,95.45,2,1,4.62
3.56,95.14,2.60,85.77,7.61,96.17,10,4,4.35
2.82,58.93,3.92,99.67,5.32,61.22,5,3,4.31
3.21,65.21,2.84,75.28,6.09,74.50,5,0,4.13
3.24,75.91,2.10,93.41,6.90,68.76,4,4,4.17
5.21,57.75,2.94,67.33,6.58,61.13,8,4,4.31
5.15,67.27,4.48,76.68,8.71,56.15,0,4,5.00
3.93,63.79,2.13,67.30,7.13,85.70,1,1,4.00
4.78,79.62,4.07,75.23,5.39,91.14,2,2,4.87
1.09,58.73,3.56,83.78,6.87,59.66,6,4,3.83
