area_m2,habitaciones,banos,estrato,antiguedad_anos,parqueaderos,distancia_centro_km,piso,precio_cop
136.03,4,2,6,32,1,6.44,2,847680000
46.78,1,1,5,28,0,8.89,12,321050000
42.86,1,1,5,16,0,1.87,2,362020000
40.17,1,1,5,25,0,4.46,5,426970000
199.71,5,3,6,14,2,10.0,11,1151000000
136.57,2,3,3,31,1,7.88,18,773400000
49.64,2,1,4,30,0,10.26,5,124400000
100.59,3,1,4,18,1,9.07,8,632720000
119.04,3,2,5,27,1,6.76,13,541630000
119.05,3,3,2,33,1,17.13,8,384280000
109.95,3,2,2,12,0,13.43,8,373750000
81.54,2,2,5,33,0,14.37,3,505860000
58.46,1,1,3,12,0,15.35,13,262320000
89.17,3,2,4,33,0,14.93,19,427430000
52.76,1,1,3,9,0,11.75,5,246690000
82.82,2,1,5,17,0,8.38,20,520090000
178.92,5,3,5,39,1,8.1,11,988360000
112.45,4,3,4,16,1,3.11,11,569970000
126.33,2,3,6,38,1,9.72,6,755970000
44.53,2,1,3,35,0,17.34,5,218600000
143.21,4,3,5,21,2,9.75,3,774910000
79.53,1,2,5,14,1,7.5,1,531750000
204.3,5,4,4,22,2,9.78,3,1136910000
61.89,1,1,3,36,0,14.34,3,255730000
114.78,3,2,2,34,2,12.49,9,532090000
83.5,2,2,3,40,0,8.68,12,364930000
145.62,4,3,3,35,1,13.69,15,687760000
153.03,5,3,5,16,1,15.9,18,953080000
136.53,4,2,3,16,0,10.35,5,505300000
99.81,2,2,4,39,0,14.28,18,541770000
90.98,2,2,2,40,1,16.67,13,334060000
69.09,2,1,4,25,1,13.34,17,478820000
201.97,6,4,3,21,2,11.0,14,929250000
138.37,4,3,6,20,0,9.4,4,942170000
148.65,4,2,5,28,1,6.36,7,699790000
72.57,2,1,3,15,1,7.72,10,317990000
153.59,4,3,4,4,1,11.38,1,797590000
174.58,5,3,4,23,2,10.43,10,885740000
48.32,1,1,5,6,0,13.71,18,439550000
184.04,5,3,6,3,1,2.05,6,1116280000
74.32,2,1,3,33,0,14.95,8,286100000
69.52,2,1,4,26,0,19.22,18,354050000
170.54,4,2,4,30,1,7.42,4,749010000
205.82,5,4,4,36,2,5.17,6,1096270000
110.04,2,2,3,38,1,13.15,16,406390000
93.67,3,2,3,1,1,5.57,15,381440000
166.45,5,3,4,6,2,20.73,15,778330000
148.21,5,2,3,9,0,18.48,15,726430000
106.95,3,2,3,20,0,12.13,15,389740000
81.5,2,2,4,15,0,10.09,15,476470000
204.9,6,4,2,10,2,5.27,6,839540000
75.99,2,2,5,38,0,6.02,16,399890000
177.96,5,3,3,27,2,11.74,9,808060000
138.7,5,2,4,17,1,7.46,11,595200000
192.88,5,3,5,1,2,6.78,16,1199790000
185.12,5,3,3,19,2,7.6,17,971430000
171.72,3,3,4,39,1,11.81,7,938020000
183.69,5,3,3,22,2,16.88,11,906500000
208.81,6,4,2,36,2,16.58,1,808410000
128.98,3,2,4,40,1,10.89,13,655920000
115.74,3,2,2,21,0,17.22,8,397290000
112.96,3,2,4,16,1,5.99,11,724570000
208.82,6,4,5,7,2,15.89,15,1347430000
51.85,2,1,3,26,1,11.81,9,340930000
49.42,1,1,2,11,1,11.61,2,313700000
111.64,3,2,6,11,0,7.8,17,597000000
88.2,3,1,2,36,0,18.48,8,156110000
41.62,1,1,4,27,0,11.27,1,135870000
57.41,1,1,4,19,0,14.72,13,200640000
148.59,4,3,4,35,1,6.75,20,812260000
198.68,6,3,4,16,2,20.55,17,1063380000
69.4,2,2,4,39,0,11.94,15,244050000
122.41,4,3,3,5,0,14.74,14,702200000
157.96,5,3,3,23,1,15.0,6,768860000
116.98,4,2,5,3,0,8.04,9,840830000
203.39,5,3,5,10,2,4.76,3,1330500000
138.64,3,2,2,22,1,13.06,9,539380000
54.49,1,1,4,29,0,4.93,18,330240000
203.14,5,3,4,33,2,8.19,8,1116720000
176.45,5,3,3,19,1,13.48,20,787200000
186.09,5,4,2,20,1,18.34,20,819020000
179.21,4,3,3,40,2,7.98,5,833500000
160.44,5,3,4,21,2,4.81,2,815760000
180.43,5,3,5,1,1,11.06,16,954900000
198.4,6,3,4,1,2,12.17,16,894200000
126.47,3,2,6,40,0,5.47,6,689760000
126.83,4,3,2,36,1,13.09,19,494800000
97.77,2,2,4,5,1,15.22,18,488370000
42.78,2,1,4,10,0,9.68,5,364270000
144.39,4,3,3,22,1,11.55,4,687300000
54.15,1,1,4,38,0,9.79,18,372300000
200.49,6,3,3,19,1,15.22,5,912470000
159.32,4,3,5,27,1,6.33,20,990620000
81.08,2,2,3,27,1,6.0,15,480410000
94.96,3,2,4,6,0,12.25,2,391070000
39.07,1,2,3,14,0,17.9,17,393310000
167.89,5,3,3,25,2,11.92,9,723870000
129.24,3,2,5,14,0,13.03,8,651960000
175.05,6,3,5,27,1,9.84,15,913130000
203.88,6,3,4,34,2,15.55,1,994560000
131.33,4,2,5,3,1,7.74,3,810920000
150.59,5,3,3,26,1,16.63,2,526330000
156.77,4,3,3,14,1,6.64,12,738850000
48.59,1,1,4,7,0,6.73,20,243690000
77.5,3,1,3,36,0,5.48,10,437390000
85.47,3,1,6,25,1,9.44,7,553000000
104.64,2,2,3,31,0,16.31,3,442580000
190.86,4,3,3,10,2,11.79,19,729640000
196.17,5,3,3,10,1,14.36,18,915200000
78.77,2,1,3,6,0,13.7,3,450270000
194.82,6,3,4,4,1,8.03,12,990630000
54.4,2,1,2,11,0,18.01,13,312190000
182.54,5,3,4,9,2,7.0,13,1055930000
189.26,5,4,5,17,2,13.88,7,1124870000
124.93,4,1,4,4,0,10.34,9,578370000
183.61,5,2,5,38,1,7.69,8,881730000
174.73,6,2,6,8,2,4.04,8,1188290000
208.7,6,4,3,0,1,8.94,14,990260000
81.62,2,2,2,39,0,16.09,2,260840000
103.78,3,2,3,15,1,14.81,18,485100000
208.31,6,5,3,26,2,14.71,15,847570000
62.52,2,2,6,21,0,1.12,12,593440000
103.61,3,2,3,11,1,8.69,7,293540000
179.57,4,3,4,19,2,10.28,12,949830000
208.61,6,3,4,23,1,2.6,16,988630000
95.74,3,2,6,16,1,9.3,12,620730000
135.42,4,3,4,18,1,1.58,5,737040000
150.22,4,3,5,39,1,12.53,5,849530000
61.28,2,1,4,2,0,12.6,16,233000000
196.51,6,3,5,40,2,9.54,16,988670000
88.27,3,1,3,33,0,10.19,5,475270000
176.25,5,4,3,17,2,13.38,12,888640000
116.35,3,2,3,16,0,14.86,3,542690000
107.29,3,2,4,7,0,17.0,12,455360000
43.22,1,1,4,40,0,13.2,13,188720000
152.69,4,2,3,20,0,8.99,7,558160000
195.12,5,3,3,13,1,10.82,19,924010000
203.91,6,3,4,25,2,16.14,12,1083870000
123.13,3,2,4,11,1,12.98,16,591740000
191.03,5,2,3,11,2,14.76,18,957340000
157.62,4,3,4,1,1,8.82,14,644070000
40.33,1,1,3,31,0,18.47,9,199010000
195.86,5,4,2,24,2,8.63,9,869510000
202.13,6,4,2,38,2,11.57,4,707410000
122.43,3,2,5,0,0,4.49,9,645320000
65.57,1,1,6,20,0,5.46,2,268550000
136.27,4,2,5,0,1,7.34,8,814260000
115.53,3,2,3,29,1,12.53,17,579950000
112.61,3,2,4,9,1,14.06,20,691180000
116.09,3,2,4,30,1,8.15,17,510360000
137.23,4,3,5,24,0,11.93,9,650970000
84.2,2,1,4,12,0,10.36,7,540660000
124.34,4,2,3,0,1,19.71,20,668940000
202.54,6,3,3,12,1,12.19,11,916990000
40.45,1,1,2,35,0,12.83,3,129920000
45.93,1,1,5,29,0,13.42,7,160340000
89.59,2,2,2,25,1,15.4,17,396420000
49.56,1,1,6,8,0,10.94,14,415750000
51.88,2,1,2,32,1,18.96,2,190640000
50.41,1,2,2,14,0,13.69,19,285460000
43.13,2,1,4,13,0,13.31,10,181840000
129.32,4,1,4,4,0,10.28,20,517240000
72.17,2,2,2,26,0,11.13,18,257910000
184.3,5,3,6,25,1,10.73,7,1090740000
72.57,2,1,5,3,0,11.07,1,539230000
111.05,3,2,6,21,1,14.95,4,632420000
109.07,3,1,4,40,1,7.03,12,409960000
177.85,5,3,2,13,2,13.89,18,831070000
64.32,1,1,4,37,0,14.68,5,336620000
50.56,2,1,4,31,0,13.6,1,378030000
83.94,3,2,3,32,0,15.07,14,213740000
73.66,2,1,2,34,0,13.96,20,236910000
110.41,2,2,5,35,1,20.64,19,696140000
58.8,1,1,4,16,0,10.08,20,482940000
52.62,1,1,4,31,0,4.66,7,401880000
105.45,3,2,3,9,0,18.88,9,452140000
202.4,4,4,2,20,2,18.58,1,852170000
149.11,4,2,4,2,2,6.23,14,855900000
47.69,1,1,4,25,0,20.34,12,228440000
156.76,4,3,2,19,1,11.0,20,451790000
209.54,5,4,4,34,2,6.3,6,1024040000
53.44,1,1,4,17,0,9.17,5,363030000
156.56,4,3,4,30,2,10.81,19,832320000
193.67,6,3,4,26,2,13.18,9,1000240000
185.55,6,4,4,25,2,15.69,7,964380000
186.05,5,3,5,10,2,5.21,2,951870000
198.61,6,2,5,38,1,12.33,17,1017180000
85.3,2,2,5,37,1,3.06,9,319080000
91.69,2,2,4,3,1,13.68,12,525000000
196.1,5,3,4,17,2,17.94,13,941070000
80.36,2,2,4,31,0,14.2,11,346280000
143.34,4,3,2,18,1,10.56,12,592370000
205.75,4,3,5,26,2,8.38,7,1121100000
142.59,3,2,2,40,1,17.84,6,584680000
128.02,4,3,3,7,2,6.61,13,704090000
197.48,6,3,3,39,1,6.55,14,908640000
42.84,1,1,3,25,0,10.75,19,198970000
55.44,1,1,3,1,0,23.75,10,170450000
108.4,3,1,3,1,1,15.88,2,776000000
48.84,1,1,3,12,0,8.17,2,305570000
135.04,3,2,3,31,1,9.07,3,606330000
173.23,5,2,3,34,2,17.92,16,782660000
139.37,3,3,2,1,0,15.74,8,512420000
141.56,4,2,2,19,1,9.88,10,555290000
134.97,3,3,3,27,1,19.47,19,603970000
58.51,2,2,4,39,0,17.33,17,343660000
136.6,4,2,3,5,1,10.67,4,697760000
121.56,3,2,3,13,1,18.35,13,581260000
57.96,2,2,6,31,0,8.38,1,394690000
201.35,5,3,5,5,1,7.13,12,1043240000
193.87,4,3,3,2,2,17.54,10,999500000
155.17,4,2,3,39,1,12.84,2,668990000
152.47,5,3,4,10,1,8.97,12,741660000
114.07,3,2,3,25,0,14.99,17,447040000
58.53,2,1,2,19,0,15.03,11,248920000
66.87,2,2,4,22,1,8.55,12,364500000
202.0,6,4,4,15,2,15.61,10,1059930000
186.72,5,3,2,33,1,11.76,1,727790000
185.04,5,3,3,0,2,9.43,3,793760000
176.7,5,3,4,23,1,15.01,16,926440000
103.05,3,2,6,0,1,5.02,5,618210000
129.55,4,3,4,3,1,8.63,3,768750000
135.66,4,3,4,18,1,17.8,20,727100000
118.99,3,2,3,12,1,13.81,2,567060000
79.63,3,1,5,28,1,12.72,12,375660000
87.54,2,2,2,11,0,20.03,1,412060000
87.54,2,2,3,29,0,9.96,9,386180000
89.9,2,2,5,12,1,14.97,8,553330000
88.39,3,2,4,34,1,10.44,15,503150000
155.62,4,2,4,34,1,7.63,1,834210000
151.34,4,2,4,5,1,12.02,20,856490000
59.04,2,1,4,4,0,7.33,15,484270000
55.32,1,1,3,39,0,10.46,1,150080000
159.28,4,2,5,9,2,7.17,18,1093220000
151.2,5,3,6,1,1,9.11,7,985660000
67.84,1,1,2,3,0,17.31,18,227000000
160.63,5,2,4,12,1,15.93,19,792760000
89.32,2,2,3,30,0,12.75,18,519780000
117.84,3,2,5,4,0,17.1,17,561100000
79.95,2,1,5,2,0,5.4,4,655010000
66.32,3,2,3,37,0,27.0,10,127700000
118.92,4,3,3,15,1,14.47,4,595130000
122.72,3,2,3,9,0,13.41,8,614660000
107.6,3,1,4,15,1,13.93,14,486540000
206.84,6,3,3,11,2,12.01,10,961730000
130.69,4,2,4,37,1,8.3,10,797160000
192.38,5,3,5,12,1,5.47,10,1276220000
201.04,6,3,4,10,1,15.96,9,996710000
110.17,2,2,3,10,0,16.79,4,469800000
53.88,1,1,3,2,0,14.55,9,207030000
144.32,5,3,5,9,1,6.49,3,775600000
123.76,2,2,5,2,1,9.27,1,565830000
168.31,4,3,5,1,1,12.96,8,1039750000
45.15,1,1,5,38,1,13.21,3,273160000
87.37,2,2,3,16,0,15.39,18,505590000
183.29,5,3,3,5,2,18.05,9,847380000
94.11,1,1,6,20,0,9.02,15,604710000
167.59,5,3,5,33,2,13.31,19,885570000
119.69,3,3,4,13,1,8.41,3,639630000
65.48,2,1,3,22,0,15.02,5,215700000
68.22,2,2,3,9,0,13.12,19,313320000
56.48,1,1,3,27,0,7.56,14,167160000
199.53,5,4,6,3,2,4.96,8,1202240000
45.91,2,1,5,36,0,7.6,12,316650000
105.39,3,2,3,14,1,10.45,17,493360000
207.32,6,4,4,1,2,8.81,19,1133960000
50.2,1,1,6,27,0,10.63,7,450350000
131.21,4,3,4,23,0,14.12,13,744420000
59.95,1,1,4,36,1,7.13,12,217620000
97.89,3,1,3,7,1,17.78,6,548190000
191.14,5,3,6,23,1,7.45,10,1129020000
62.08,2,1,3,9,0,9.74,17,274800000
166.23,4,3,6,4,1,8.74,20,1093690000
80.04,2,2,3,1,0,16.81,18,507230000
167.21,5,3,4,14,2,6.25,12,945380000
101.32,2,2,2,19,0,9.95,9,344790000
42.08,2,1,3,2,0,13.54,7,321170000
47.58,1,1,3,7,0,9.06,15,259290000
153.94,4,3,5,20,1,15.39,10,864540000
61.42,1,1,3,11,0,13.38,7,210930000
195.42,5,3,4,24,1,20.26,3,872020000
124.46,3,2,3,8,1,10.83,13,571750000
99.82,3,2,2,2,0,15.03,2,510700000
144.05,5,2,3,18,1,5.6,12,795290000
108.41,3,2,6,4,0,10.64,15,761180000
134.99,4,2,2,22,2,13.43,8,609980000
57.19,1,2,6,17,0,12.04,11,345370000
99.93,3,2,5,16,1,6.16,8,591430000
187.88,4,4,3,17,1,13.76,7,876270000
196.9,5,4,4,4,2,5.87,13,1022660000
51.03,1,1,3,17,0,9.54,14,417820000
171.28,4,3,4,38,2,13.06,17,871930000
191.76,5,3,5,13,2,9.32,7,1016470000
77.31,2,1,3,22,1,11.34,7,512920000
85.18,2,1,3,17,0,10.27,15,439930000
77.25,2,1,2,8,1,18.94,4,336130000
42.48,1,2,5,8,1,12.36,3,350330000
180.31,5,4,2,38,2,15.96,13,724590000
145.2,4,3,3,23,2,11.03,9,562370000
61.27,2,1,3,12,0,3.76,13,316840000
191.69,4,3,5,27,2,4.45,9,1047620000
154.16,5,3,3,27,1,18.64,20,682600000
65.96,2,1,5,4,1,9.73,18,394250000
128.11,3,3,3,13,1,13.64,9,582900000
187.71,5,3,3,14,1,14.58,8,905260000
92.55,2,2,5,25,0,12.21,3,474010000
196.46,6,3,3,13,1,12.65,3,1040630000
105.51,3,2,2,18,1,20.31,20,525650000
164.52,4,2,3,15,1,12.29,20,857450000
202.21,5,3,4,9,2,8.26,4,1040890000
133.18,3,3,4,10,1,4.9,16,706310000
56.53,1,1,3,10,0,13.36,4,298650000
172.62,5,2,3,5,1,13.29,5,780760000
193.87,5,3,4,9,1,16.39,10,950190000
136.88,4,3,4,6,0,10.03,17,685190000
131.68,3,2,5,13,2,10.25,5,848810000
172.41,4,3,4,30,1,10.1,7,919270000
118.04,3,3,5,35,0,5.18,8,511220000
106.81,3,1,6,4,1,10.17,20,806630000
132.71,3,2,6,0,1,9.35,5,913710000
47.43,1,1,3,30,0,15.95,6,233150000
108.55,2,2,3,22,0,17.49,6,649540000
157.7,3,2,3,27,1,20.43,7,688590000
58.03,2,2,6,10,0,13.23,11,579670000
111.7,4,1,2,18,0,19.39,9,382470000
135.02,5,2,5,17,0,8.8,5,802260000
74.63,2,1,3,37,0,5.63,20,223260000
101.44,4,2,4,25,1,23.68,12,540840000
92.62,2,2,5,13,0,12.1,8,394810000
156.11,4,2,5,17,1,6.9,15,980240000
53.52,2,1,3,20,0,17.44,1,262530000
83.6,3,2,4,0,1,11.1,1,449190000
185.72,5,3,5,1,2,8.41,19,1038560000
124.85,3,2,4,28,0,15.93,5,498320000
77.72,2,1,2,22,0,19.73,6,303680000
78.58,2,2,3,11,0,7.7,4,446300000
118.92,4,2,3,36,1,16.61,13,602490000
190.29,6,3,4,32,1,10.9,9,1108270000
106.69,2,2,5,25,1,3.05,1,583920000
70.46,2,1,3,24,1,17.66,10,285600000
167.34,5,3,5,28,2,9.65,7,963890000
142.63,3,3,3,16,1,6.41,16,757690000
109.9,3,2,2,35,0,14.1,18,418190000
114.5,3,2,2,16,0,15.25,10,508780000
52.87,2,1,4,6,0,7.62,12,418890000
128.49,3,2,3,19,1,4.74,12,576630000
202.01,5,3,5,22,1,13.81,17,1132490000
207.22,5,4,5,23,1,9.51,14,1170520000
191.12,6,3,3,22,2,14.72,15,712510000
197.67,5,3,3,4,1,19.67,20,710290000
52.08,3,1,3,10,0,13.68,9,138950000
186.64,6,2,4,30,1,13.48,11,933200000
177.77,5,3,3,26,1,7.91,4,875380000
175.48,5,3,4,8,2,17.37,17,888040000
183.58,4,3,6,6,1,4.67,12,1063270000
197.73,4,4,4,28,2,10.13,16,1020640000
121.45,2,2,4,12,1,9.33,11,635640000
170.47,5,3,3,35,1,16.67,20,838650000
181.1,6,3,4,20,2,10.06,7,883100000
61.59,2,1,4,25,0,11.35,15,305580000
48.87,2,1,5,5,0,7.73,12,372620000
86.78,3,2,3,28,1,13.45,10,515200000
118.23,4,3,2,5,0,16.47,5,513900000
141.18,4,3,3,3,1,10.41,18,726070000
155.08,3,2,4,27,2,7.52,9,799590000
208.97,6,3,3,12,2,12.53,20,1091470000
91.02,1,2,4,33,0,10.55,19,382300000
80.87,3,2,4,29,1,15.84,6,519030000
186.9,5,3,3,40,1,14.56,15,926390000
177.37,4,3,3,14,2,11.68,19,652640000
97.86,3,3,2,35,1,13.25,14,475920000
111.55,3,3,5,36,0,7.65,20,679820000
124.73,3,3,4,8,0,8.57,9,596450000
48.54,1,1,4,6,0,14.42,13,253800000
163.62,3,3,3,18,1,16.88,7,683500000
84.25,2,2,2,11,0,11.69,8,448540000
77.71,2,1,5,14,0,12.54,5,359800000
52.99,2,1,6,24,1,9.04,4,354050000
99.91,3,2,3,1,0,15.09,3,628590000
101.07,3,2,4,0,1,16.5,15,658040000
90.39,2,2,2,1,1,18.83,10,546340000
113.06,3,2,4,3,1,6.8,5,523310000
81.9,2,1,4,34,0,17.61,19,484140000
44.4,1,1,5,19,0,8.68,9,417850000
203.21,6,4,3,13,2,13.56,10,874780000
84.74,2,2,4,39,1,12.29,19,382150000
74.6,2,1,3,40,0,11.1,14,413780000
152.11,3,3,2,24,0,20.37,15,467750000
147.81,4,3,4,6,1,5.23,11,625740000
145.66,4,3,4,17,1,14.41,12,669840000
96.16,3,1,2,12,1,8.93,14,401340000
196.16,5,3,4,6,2,15.8,4,933640000
127.74,2,2,5,15,0,5.08,7,840750000
63.54,2,2,4,2,0,13.41,10,497430000
150.55,4,3,2,28,0,15.76,11,547790000
204.68,5,4,2,40,2,16.6,14,730260000
89.96,3,2,5,2,1,7.46,13,569130000
195.73,4,4,4,13,2,9.0,3,963820000
169.0,4,3,4,0,1,3.46,1,917740000
113.12,5,2,3,23,1,17.49,16,444070000
128.3,3,2,2,27,0,17.43,19,505940000
160.4,4,2,5,33,1,6.62,16,942020000
200.36,6,4,2,1,1,8.13,7,821070000
165.74,4,3,4,32,1,5.4,10,846220000
180.63,5,3,5,18,2,15.2,2,1025730000
177.19,5,3,2,28,1,12.5,5,627520000
105.98,3,2,3,7,0,10.64,18,479040000
160.19,4,2,3,34,0,9.98,1,597940000
171.38,4,3,3,28,2,7.95,11,730830000
155.94,4,2,4,3,1,12.31,15,827250000
142.85,4,3,3,4,1,8.34,6,684000000
83.03,2,2,4,11,0,16.02,20,497890000
44.96,1,1,3,6,0,7.05,8,242670000
45.86,1,1,3,15,0,3.62,9,209610000
175.57,4,3,4,1,1,17.05,8,923070000
94.07,3,1,4,9,0,5.04,8,538680000
171.25,5,3,2,31,1,12.02,10,629550000
142.69,3,3,4,37,0,9.54,7,572110000
180.61,4,3,3,8,2,9.38,5,822730000
70.82,2,2,4,40,0,9.13,1,298450000
48.21,2,2,6,1,0,10.76,11,443190000
68.34,2,1,3,14,0,10.94,2,314350000
66.99,2,2,3,26,0,15.85,18,393150000
96.97,3,2,3,14,0,7.81,17,363520000
110.2,3,2,6,6,1,15.92,10,885540000
111.17,3,3,4,6,2,2.12,11,708050000
169.86,4,2,3,24,1,16.04,3,718250000
44.36,1,1,3,39,1,7.26,2,191570000
150.05,4,3,5,26,1,7.73,17,857230000
197.44,6,4,3,0,2,12.45,6,929780000
75.46,2,1,3,15,1,12.38,19,427360000
166.71,4,3,3,12,1,8.32,11,819880000
104.12,2,2,5,26,1,4.71,14,666720000
104.44,2,1,5,31,0,12.71,1,572450000
75.93,2,2,5,23,0,11.76,20,442630000
69.9,3,1,4,1,0,9.52,15,472530000
201.35,6,3,5,26,0,14.74,7,1174850000
177.84,4,3,5,32,2,15.41,16,899810000
130.4,3,2,2,36,1,11.04,19,638920000
96.88,3,2,4,8,1,7.72,18,587650000
131.18,4,2,3,32,0,15.47,18,660070000
185.24,5,3,3,8,1,11.87,7,915830000
100.95,2,2,4,35,1,17.62,17,563690000
55.98,1,1,3,30,0,6.86,20,300790000
54.71,1,1,5,26,0,4.99,15,480230000
169.85,4,2,3,8,1,9.41,13,755760000
157.23,4,3,3,5,1,11.96,4,822980000
146.76,3,2,3,25,1,13.07,18,505130000
173.46,4,3,3,1,1,11.63,1,835060000
62.92,2,1,5,36,0,12.67,18,286710000
171.06,5,2,3,13,1,7.01,16,938130000
198.46,5,3,5,0,1,11.07,10,1252910000
39.49,1,1,4,2,0,14.53,10,248680000
188.89,5,2,3,11,2,8.77,11,864540000
155.79,5,3,6,38,1,5.5,11,1058230000
192.65,5,3,4,26,1,6.22,19,906290000
141.36,4,2,5,20,0,5.72,11,821190000
59.77,3,3,2,7,0,11.47,6,392870000
140.77,3,2,4,16,2,4.9,1,690680000
206.95,5,3,4,0,1,11.28,18,1109490000
207.77,5,3,6,16,2,6.59,9,1320280000
93.66,3,2,3,25,1,9.39,10,449230000
201.26,5,3,3,35,2,14.1,5,765550000
53.29,1,1,5,40,0,8.53,20,428560000
45.24,2,1,2,1,0,9.3,13,199270000
162.62,4,3,5,16,1,10.43,2,1036620000
78.84,2,1,4,18,0,8.81,5,353960000
41.21,1,1,2,30,0,12.77,12,80000000
97.15,2,2,3,32,1,12.0,15,327690000
110.05,4,3,3,34,2,8.07,8,523590000
190.15,6,3,4,39,2,11.38,1,874800000
67.63,1,2,3,8,0,11.62,8,435720000
163.11,4,2,3,33,1,12.2,4,714700000
181.57,6,3,5,33,2,15.07,6,833010000
128.04,3,2,3,2,1,13.87,12,530690000
140.49,4,2,2,40,1,11.23,5,484240000
199.22,5,4,4,20,1,15.86,19,1039260000
78.9,2,2,2,6,0,20.32,7,319460000
193.48,6,3,3,17,1,12.87,5,807330000
186.77,5,3,2,11,2,10.8,15,896500000
63.99,1,2,3,32,0,15.64,19,244640000
46.43,1,1,5,33,0,14.48,8,327330000
62.3,2,1,5,23,0,7.66,19,377740000
56.19,2,1,6,32,0,12.14,8,292450000
185.02,5,3,3,13,2,7.58,11,1006450000
96.52,3,1,2,3,0,12.92,9,392750000
134.23,4,2,3,24,1,4.37,17,724080000
119.23,3,3,5,11,0,11.2,8,650240000
63.04,2,2,3,21,0,18.95,7,412020000
145.11,5,3,3,38,1,12.15,14,739950000
113.77,3,2,5,14,1,10.0,17,711980000
206.59,5,4,4,10,2,4.16,16,1104530000
83.56,2,2,3,26,0,17.15,9,244230000
46.18,2,1,3,38,0,17.29,4,362860000
168.09,5,2,3,33,1,10.32,13,778590000
209.54,5,4,2,13,2,14.46,18,988880000
116.38,4,2,4,12,0,12.75,18,457560000
75.92,2,1,4,15,1,4.39,14,488250000
40.78,2,1,3,9,0,16.27,1,242790000
193.49,5,2,5,10,1,6.85,2,983360000
82.85,2,1,4,10,0,15.04,18,479130000
67.95,2,1,5,33,0,10.72,6,354990000
168.77,4,3,5,28,1,8.77,16,881940000
150.56,3,2,4,1,1,12.05,4,884550000
153.37,5,2,2,19,1,11.64,2,519240000
121.62,4,1,5,31,1,7.58,16,758690000
169.38,5,3,2,31,2,18.34,10,684680000
207.83,6,3,5,25,1,10.55,9,1047880000
57.52,1,2,3,21,0,15.97,1,201760000
102.51,2,2,3,31,1,16.49,1,542780000
113.8,4,2,5,2,1,10.2,11,783290000
106.48,2,2,3,21,1,7.58,4,477020000
59.99,2,1,2,31,0,12.07,18,228790000
68.08,2,1,5,2,0,9.98,20,595890000
73.98,3,1,4,28,0,16.43,6,394140000
116.47,3,2,6,27,1,5.32,20,812820000
121.75,3,2,4,36,1,15.94,7,619890000
125.87,3,2,4,3,0,6.91,16,562650000
88.39,2,2,5,32,0,3.25,11,531960000
56.18,2,1,4,15,0,8.21,18,484420000
138.57,3,2,3,38,1,6.24,8,617590000
94.93,2,1,5,12,0,5.45,9,507220000
100.04,3,1,3,28,1,7.88,15,473770000
178.89,5,3,4,31,2,8.97,1,839060000
208.28,6,3,3,18,2,6.45,16,951370000
174.93,4,3,5,12,2,10.81,4,1026770000
171.91,5,3,6,40,0,10.32,19,916370000
113.77,3,2,2,23,0,17.32,8,363590000
89.7,2,2,4,25,0,6.33,19,498440000
